Symbol,Settings,Date,Open,High,Low,Close,Volume
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-11-01,28.260,28.590,27.080,27.250,37406
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-11-04,27.700,28.300,27.700,27.930,103865
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-11-05,27.820,28.220,27.710,27.900,8800
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-11-06,27.730,29.060,27.730,29.000,50081
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-11-07,29.180,29.380,28.560,29.270,41375
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-11-08,28.500,28.700,28.250,28.630,58253
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-11-11,28.500,29.000,28.500,28.570,38449
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-11-12,28.500,29.030,27.720,27.950,42305
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-11-13,28.670,28.700,27.380,28.440,19818
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-11-14,29.000,29.790,29.000,29.710,124176
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-11-15,29.750,30.020,28.920,29.040,29069
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-11-18,29.320,29.850,29.320,29.660,54415
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-11-19,29.130,29.550,29.010,29.460,48678
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-11-20,29.670,30.070,29.560,30.070,67992
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-11-21,30.440,31.310,30.410,31.180,120595
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-11-22,31.180,31.530,30.700,31.370,73830
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-11-25,31.290,31.440,30.000,30.300,141406
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-11-26,30.330,30.330,28.590,28.940,57535
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-11-27,29.230,29.400,28.750,28.970,47336
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-11-28,29.240,29.420,29.240,29.410,3458
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-11-29,29.500,29.650,29.190,29.400,85406
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-12-02,29.470,29.470,28.570,28.960,73989
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-12-03,29.110,29.510,28.770,29.370,38790
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-12-04,29.080,29.110,27.800,28.230,46485
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-12-05,28.290,28.830,28.270,28.570,27265
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-12-06,28.310,28.310,27.240,27.420,74962
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-12-09,27.990,28.320,27.600,27.620,50874
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-12-10,27.730,27.880,27.235,27.300,44433
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-12-11,27.490,27.960,27.200,27.960,47623
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-12-12,27.870,27.870,26.830,27.000,163879
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-12-13,26.920,26.940,26.400,26.940,104003
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-12-16,26.890,26.890,25.710,26.010,140432
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-12-17,25.520,25.730,24.960,25.630,79772
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-12-18,25.880,25.880,24.530,24.690,67129
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-12-19,25.110,25.180,24.130,24.280,186354
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-12-20,24.030,24.710,23.940,24.330,92088
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-12-23,24.230,25.340,24.020,25.270,53991
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-12-24,25.350,25.860,25.200,25.680,9391
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-12-27,25.990,26.240,25.510,25.690,27240
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-12-30,25.990,26.440,25.750,26.040,36186
HEU,Ex:TSE | Src:Yahoo JSON (forced),2024-12-31,26.210,26.920,26.210,26.880,82609
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-01-02,27.350,28.060,27.350,27.710,110275
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-01-03,27.960,28.080,27.730,28.050,55795
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-01-06,28.750,29.380,28.420,28.580,36450
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-01-07,29.050,29.650,29.010,29.600,28400
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-01-08,29.490,29.770,29.150,29.580,18825
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-01-09,29.630,29.750,29.530,29.620,18591
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-01-10,30.020,31.150,29.990,30.250,47931
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-01-13,30.430,31.320,29.040,29.160,120235
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-01-14,28.980,29.280,28.700,29.220,65883
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-01-15,29.280,29.700,29.280,29.340,42140
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-01-16,28.830,29.130,28.080,28.290,35226
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-01-17,28.330,28.930,28.150,28.790,8254
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-01-20,28.790,28.790,28.790,28.790,
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-01-21,28.790,28.790,28.790,28.790,
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-01-22,29.500,29.910,29.160,29.210,7941
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-01-23,29.210,29.880,28.810,29.090,7056
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-01-24,28.790,28.790,28.280,28.450,10803
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-01-27,27.870,28.200,27.620,27.980,3517
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-01-28,27.320,27.380,27.100,27.280,8685
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-01-29,27.480,27.900,27.430,27.900,7055
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-01-30,28.060,28.320,27.690,28.210,26355
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-01-31,27.500,28.240,26.830,26.870,15433
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-02-03,23.690,27.120,23.690,26.580,51990
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-02-04,26.260,27.540,26.260,27.120,14631
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-02-05,26.960,27.500,26.960,27.340,9721
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-02-06,27.860,27.880,26.300,26.770,67608
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-02-07,27.140,27.440,26.740,27.000,11981
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-02-10,27.890,28.220,27.680,28.100,21623
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-02-11,28.350,29.150,28.310,28.880,30086
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-02-12,28.300,28.800,27.520,27.620,46716
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-02-13,27.590,27.930,27.590,27.750,1759
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-02-14,27.750,28.020,27.050,27.150,14077
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-02-18,27.240,28.060,27.050,27.730,41610
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-02-19,27.930,28.320,27.910,28.170,20481
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-02-20,28.050,28.470,27.760,28.330,17633
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-02-21,27.860,27.860,27.100,27.180,53723
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-02-24,27.180,27.180,26.700,26.700,7763
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-02-25,26.540,26.660,25.400,25.760,24072
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-02-26,25.840,25.840,25.350,25.600,21455
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-02-27,25.840,26.300,25.610,25.610,14869
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-02-28,25.220,25.700,24.820,25.700,13953
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-03-03,25.670,25.670,22.710,23.110,101564
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-03-04,22.250,23.070,21.600,22.640,64206
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-03-05,22.170,22.400,21.600,22.280,42404
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-03-06,22.170,22.740,21.810,22.410,30874
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-03-07,23.250,23.850,23.190,23.500,20343
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-03-10,23.500,23.750,23.070,23.460,15716
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-03-11,23.860,23.940,23.470,23.790,24322
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-03-12,23.900,24.800,23.900,24.660,48641
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-03-13,24.530,24.830,23.950,24.240,13242
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-03-14,24.500,25.060,24.500,25.050,8230
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-03-17,25.340,26.000,25.340,25.910,20049
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-03-18,26.040,26.120,25.700,26.050,31950
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-03-19,26.480,27.085,26.480,26.990,36577
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-03-20,26.990,27.400,26.700,27.290,7571
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-03-21,27.280,27.280,26.910,27.270,5115
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-03-24,28.150,28.280,28.060,28.130,11686
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-03-25,28.700,28.700,28.230,28.240,6892
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-03-26,28.590,29.130,28.590,28.640,10044
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-03-27,28.440,28.670,28.210,28.250,7000
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-03-28,28.050,28.050,27.500,27.620,12401
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-03-31,27.230,28.530,27.230,28.350,43685
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-04-01,28.370,28.690,28.060,28.690,8420
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-04-02,28.310,29.150,28.270,29.150,12175
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-04-03,26.400,26.680,24.960,25.000,56300
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-04-04,22.980,22.980,20.000,20.710,152260
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-04-07,18.720,20.950,18.400,19.860,32716
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-04-08,20.930,20.930,17.670,17.930,65393
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-04-09,17.030,21.410,16.980,21.010,86484
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-04-10,19.970,19.970,17.850,18.280,33629
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-04-11,18.070,19.470,18.060,19.320,16411
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-04-14,20.080,20.080,19.280,19.560,30695
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-04-15,19.420,20.100,19.420,19.680,11260
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-04-16,19.730,20.840,19.730,20.440,22202
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-04-17,21.000,21.730,20.980,21.320,17582
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-04-21,20.610,21.080,20.550,20.930,10486
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-04-22,21.730,22.130,21.670,21.770,17392
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-04-23,21.710,22.320,21.310,21.540,40635
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-04-24,21.760,21.890,21.690,21.880,26369
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-04-25,21.580,22.100,21.510,21.830,11640
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-04-28,22.100,22.140,21.810,22.030,33617
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-04-29,21.500,21.930,21.410,21.650,15523
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-04-30,20.690,21.310,20.200,20.700,58540
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-05-01,20.440,21.600,20.440,21.030,20927
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-05-02,21.540,21.540,20.810,21.380,21938
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-05-05,20.700,20.710,20.240,20.260,88681
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-05-06,20.920,21.150,20.450,20.730,51091
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-05-07,20.530,20.750,20.240,20.730,13516
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-05-08,21.320,22.280,21.320,21.970,19832
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-05-09,22.530,22.870,22.300,22.840,57906
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-05-12,24.160,24.510,23.940,24.140,42146
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-05-13,24.310,25.200,24.260,25.090,12685
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-05-14,24.760,25.030,24.640,24.690,10103
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-05-15,23.810,24.070,23.690,24.070,27420
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-05-16,24.460,24.550,24.090,24.190,11865
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-05-20,23.930,24.090,23.850,23.950,4255
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-05-21,23.880,24.230,23.760,23.760,29590
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-05-22,23.570,23.880,23.180,23.740,8353
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-05-23,23.150,23.820,23.150,23.780,6261
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-05-26,24.000,24.310,24.000,24.160,12367
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-05-27,24.360,24.360,23.820,24.140,38924
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-05-28,24.500,24.530,23.770,23.800,14312
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-05-29,23.850,23.940,23.750,23.880,4705
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-05-30,23.550,23.550,22.950,23.070,11966
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-06-02,24.110,24.130,23.490,23.920,23428
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-06-03,23.880,24.750,23.670,24.580,65820
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-06-04,24.640,24.800,23.570,23.850,25669
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-06-05,23.850,24.340,23.810,24.040,96601
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-06-06,24.650,24.950,24.650,24.730,15750
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-06-09,24.840,25.190,24.600,24.980,22505
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-06-10,25.140,26.020,25.140,25.620,53281
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-06-11,26.050,26.920,25.800,26.710,22434
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-06-12,26.850,27.010,26.730,26.980,2962
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-06-13,28.600,28.920,27.810,28.690,128068
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-06-16,28.190,28.780,27.830,28.280,51486
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-06-17,28.790,29.410,28.790,29.220,66671
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-06-18,29.230,29.630,28.600,28.600,11681
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-06-19,28.940,29.380,28.940,29.020,38281
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-06-20,28.870,28.980,28.720,28.820,7154
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-06-23,29.190,29.190,26.780,26.880,47139
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-06-24,25.740,26.550,25.740,26.080,15017
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-06-25,25.840,26.030,25.730,25.790,8932
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-06-26,25.820,25.950,25.700,25.950,46704
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-06-27,25.980,26.100,25.420,25.620,63887
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-06-30,25.380,25.650,25.380,25.460,33640
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-07-02,26.000,26.370,25.640,26.180,12987
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-07-03,26.060,26.060,25.800,25.960,9317
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-07-04,25.840,25.960,25.800,25.860,5863
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-07-07,25.920,25.920,25.130,25.480,16221
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-07-08,25.390,26.930,25.390,26.540,11595
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-07-09,26.500,26.730,26.450,26.510,16840
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-07-10,26.370,26.370,25.750,26.290,5020
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-07-11,26.350,27.010,26.350,26.940,7721
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-07-14,27.000,27.000,26.300,26.800,4730
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-07-15,26.890,26.890,26.340,26.400,8243
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-07-16,26.230,26.230,25.640,25.780,16401
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-07-17,26.060,26.100,25.880,25.940,31826
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-07-18,26.370,26.430,25.900,26.030,4889
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-07-21,25.700,25.700,25.470,25.470,12300
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-07-22,25.400,25.820,25.400,25.820,3730
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-07-23,25.890,26.540,25.890,26.400,21479
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-07-24,26.350,26.930,26.160,26.920,19738
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-07-25,26.940,26.940,26.600,26.620,15730
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-07-28,26.980,27.680,26.980,27.640,55705
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-07-29,27.710,28.270,27.700,28.190,32700
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-07-30,28.040,28.160,27.740,28.010,7206
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-07-31,27.510,27.720,27.140,27.330,19759
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-08-01,26.880,26.880,26.080,26.310,26489
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-08-05,26.390,26.680,26.020,26.660,8219
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-08-06,26.970,27.570,26.120,26.350,22728
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-08-07,26.740,26.760,25.840,25.930,11427
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-08-08,26.160,26.380,25.780,25.950,29407
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-08-11,26.070,26.130,25.530,25.550,7886
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-08-12,25.510,25.960,25.490,25.790,10300
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-08-13,25.750,25.750,25.280,25.630,14012
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-08-14,25.620,25.700,25.500,25.770,5809
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-08-15,25.650,25.750,25.600,25.690,12074
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-08-18,25.540,25.560,25.250,25.490,17341
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-08-19,25.430,25.500,25.080,25.090,8951
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-08-20,25.530,25.640,25.290,25.440,21378
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-08-21,25.440,26.280,25.440,26.280,26260
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-08-22,26.660,27.520,26.660,27.520,43233
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-08-25,27.480,27.760,27.350,27.760,36105
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-08-26,27.450,27.450,27.020,27.330,16588
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-08-27,27.370,28.150,27.370,28.070,9586
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-08-28,28.170,28.370,27.760,28.360,13538
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-08-29,28.290,28.530,28.080,28.180,8780
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-09-02,28.280,28.690,28.240,28.690,9633
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-09-03,28.290,28.470,27.450,27.670,20999
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-09-04,27.550,28.030,27.550,27.880,21905
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-09-05,27.200,27.200,26.790,26.950,16967
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-09-08,26.650,26.960,26.650,26.950,6801
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-09-09,27.040,28.150,27.040,27.790,27783
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-09-10,28.100,28.870,27.920,28.870,26085
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-09-11,28.610,28.910,28.550,28.630,24762
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-09-12,28.960,29.150,28.670,28.670,15808
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-09-15,28.710,29.410,28.600,29.160,16374
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-09-16,29.230,30.750,29.200,30.620,56183
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-09-17,30.430,30.830,30.370,30.440,29544
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-09-18,30.490,30.550,29.880,30.300,18930
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-09-19,30.530,30.530,28.970,29.140,38343
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-09-22,28.890,30.200,28.890,29.980,21791
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-09-23,30.360,31.410,30.220,30.540,28857
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-09-24,31.090,31.700,30.960,31.370,16079
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-09-25,31.160,31.810,31.110,31.550,10102
HEU,Ex:TSE | Src:Yahoo JSON (forced),2025-09-26,31.660,32.330,31.550,31.630,17334
