Symbol,Settings,Date,Open,High,Low,Close,Volume
HXQ,Ex:TSE | Src:Google,2024-07-04,79.010,79.010,78.500,78.730,9794
HXQ,Ex:TSE | Src:Google,2024-07-05,78.740,79.530,78.740,79.430,26623
HXQ,Ex:TSE | Src:Google,2024-07-08,79.530,79.720,79.380,79.630,20130
HXQ,Ex:TSE | Src:Google,2024-07-09,79.910,80.060,79.500,79.680,17660
HXQ,Ex:TSE | Src:Google,2024-07-10,80.000,80.520,79.730,80.500,12464
HXQ,Ex:TSE | Src:Google,2024-07-11,80.400,80.400,78.690,78.830,20942
HXQ,Ex:TSE | Src:Google,2024-07-12,78.850,79.950,78.850,79.180,29230
HXQ,Ex:TSE | Src:Google,2024-07-15,79.630,80.220,79.480,79.480,19712
HXQ,Ex:TSE | Src:Google,2024-07-16,80.000,80.060,79.340,79.680,21218
HXQ,Ex:TSE | Src:Google,2024-07-17,78.430,78.430,77.490,77.510,38536
HXQ,Ex:TSE | Src:Google,2024-07-18,78.010,78.010,76.740,77.260,41172
HXQ,Ex:TSE | Src:Google,2024-07-19,77.330,77.640,76.490,76.620,20927
HXQ,Ex:TSE | Src:Google,2024-07-22,77.730,78.000,77.280,77.940,18299
HXQ,Ex:TSE | Src:Google,2024-07-23,77.870,78.280,77.760,77.760,16032
HXQ,Ex:TSE | Src:Google,2024-07-24,76.740,76.740,75.110,75.130,55916
HXQ,Ex:TSE | Src:Google,2024-07-25,75.270,75.770,74.030,74.410,49304
HXQ,Ex:TSE | Src:Google,2024-07-26,75.130,75.600,74.740,74.970,36692
HXQ,Ex:TSE | Src:Google,2024-07-29,75.690,76.070,75.170,75.480,20736
HXQ,Ex:TSE | Src:Google,2024-07-30,75.830,75.860,73.880,74.500,27197
HXQ,Ex:TSE | Src:Google,2024-07-31,75.920,76.590,75.710,76.340,84283
HXQ,Ex:TSE | Src:Google,2024-08-01,76.540,77.000,74.400,74.850,40577
HXQ,Ex:TSE | Src:Google,2024-08-02,73.280,73.710,72.390,73.020,63794
HXQ,Ex:TSE | Src:Google,2024-08-06,71.050,72.240,70.600,71.170,61190
HXQ,Ex:TSE | Src:Google,2024-08-07,72.090,72.380,70.150,70.170,41131
HXQ,Ex:TSE | Src:Google,2024-08-08,71.250,72.390,71.000,72.100,22538
HXQ,Ex:TSE | Src:Google,2024-08-09,72.050,72.780,71.980,72.700,14796
HXQ,Ex:TSE | Src:Google,2024-08-12,72.790,73.140,72.560,72.750,16954
HXQ,Ex:TSE | Src:Google,2024-08-13,73.540,74.480,73.540,74.450,22206
HXQ,Ex:TSE | Src:Google,2024-08-14,74.640,74.760,73.950,74.630,9568
HXQ,Ex:TSE | Src:Google,2024-08-15,75.600,76.540,75.570,76.460,15265
HXQ,Ex:TSE | Src:Google,2024-08-16,76.200,76.550,76.050,76.350,14382
HXQ,Ex:TSE | Src:Google,2024-08-19,76.290,77.030,75.920,77.030,12634
HXQ,Ex:TSE | Src:Google,2024-08-20,76.870,77.270,76.640,76.860,23636
HXQ,Ex:TSE | Src:Google,2024-08-21,76.810,77.160,76.500,77.070,11939
HXQ,Ex:TSE | Src:Google,2024-08-22,77.370,77.420,75.790,75.810,16438
HXQ,Ex:TSE | Src:Google,2024-08-23,76.400,76.680,75.600,76.170,42139
HXQ,Ex:TSE | Src:Google,2024-08-26,75.920,75.940,74.920,75.290,12767
HXQ,Ex:TSE | Src:Google,2024-08-27,74.950,75.470,74.750,75.270,12356
HXQ,Ex:TSE | Src:Google,2024-08-28,75.280,75.280,74.130,74.580,13075
HXQ,Ex:TSE | Src:Google,2024-08-29,74.950,75.620,74.300,74.530,21089
HXQ,Ex:TSE | Src:Google,2024-08-30,75.240,75.450,74.790,75.400,9671
HXQ,Ex:TSE | Src:Google,2024-09-03,75.190,75.190,73.190,73.470,30730
HXQ,Ex:TSE | Src:Google,2024-09-04,73.000,73.650,72.750,73.100,34755
HXQ,Ex:TSE | Src:Google,2024-09-05,73.410,73.800,72.730,73.000,24889
HXQ,Ex:TSE | Src:Google,2024-09-06,73.070,73.080,71.400,71.470,48357
HXQ,Ex:TSE | Src:Google,2024-09-09,72.190,72.440,71.790,72.400,28663
HXQ,Ex:TSE | Src:Google,2024-09-10,72.750,73.310,72.320,73.250,15664
HXQ,Ex:TSE | Src:Google,2024-09-11,73.410,74.650,72.270,74.650,5886
HXQ,Ex:TSE | Src:Google,2024-09-12,74.800,75.600,74.750,75.350,21436
HXQ,Ex:TSE | Src:Google,2024-09-13,75.320,76.050,75.320,75.880,9796
HXQ,Ex:TSE | Src:Google,2024-09-16,75.510,75.610,75.090,75.540,10948
HXQ,Ex:TSE | Src:Google,2024-09-17,76.110,76.200,75.300,75.570,21065
HXQ,Ex:TSE | Src:Google,2024-09-18,75.700,76.100,75.290,75.340,42039
HXQ,Ex:TSE | Src:Google,2024-09-19,76.890,77.330,76.780,76.940,22997
HXQ,Ex:TSE | Src:Google,2024-09-20,76.870,77.030,76.430,76.870,12398
HXQ,Ex:TSE | Src:Google,2024-09-23,76.780,76.820,76.450,76.710,14894
HXQ,Ex:TSE | Src:Google,2024-09-24,76.790,76.840,76.290,76.660,10841
HXQ,Ex:TSE | Src:Google,2024-09-25,76.630,77.110,76.590,77.040,11469
HXQ,Ex:TSE | Src:Google,2024-09-26,78.140,78.140,77.030,77.550,27087
HXQ,Ex:TSE | Src:Google,2024-09-27,77.710,77.710,77.250,77.360,14930
HXQ,Ex:TSE | Src:Google,2024-09-30,77.070,77.550,76.920,77.550,13771
HXQ,Ex:TSE | Src:Google,2024-10-01,77.520,77.520,75.850,76.260,22787
HXQ,Ex:TSE | Src:Google,2024-10-02,76.140,76.680,75.800,76.650,4474
HXQ,Ex:TSE | Src:Google,2024-10-03,76.890,77.050,76.240,76.550,15478
HXQ,Ex:TSE | Src:Google,2024-10-04,77.860,77.880,77.060,77.800,13242
HXQ,Ex:TSE | Src:Google,2024-10-07,77.590,77.900,77.110,77.160,7455
HXQ,Ex:TSE | Src:Google,2024-10-08,77.750,78.650,77.750,78.650,25392
HXQ,Ex:TSE | Src:Google,2024-10-09,78.710,79.600,78.590,79.570,13940
HXQ,Ex:TSE | Src:Google,2024-10-10,79.390,79.910,79.300,79.610,6799
HXQ,Ex:TSE | Src:Google,2024-10-11,79.390,79.950,79.250,79.830,8296
HXQ,Ex:TSE | Src:Google,2024-10-15,80.720,80.870,79.350,79.540,18890
HXQ,Ex:TSE | Src:Google,2024-10-16,79.520,79.530,79.000,79.380,6906
HXQ,Ex:TSE | Src:Google,2024-10-17,80.430,80.470,79.740,79.740,11622
HXQ,Ex:TSE | Src:Google,2024-10-18,80.090,80.370,80.050,80.220,3901
HXQ,Ex:TSE | Src:Google,2024-10-21,80.190,80.630,80.030,80.530,5344
HXQ,Ex:TSE | Src:Google,2024-10-22,80.070,80.680,80.000,80.660,6574
HXQ,Ex:TSE | Src:Google,2024-10-23,80.290,80.400,79.040,79.440,18816
HXQ,Ex:TSE | Src:Google,2024-10-24,79.950,80.260,79.760,80.160,14347
HXQ,Ex:TSE | Src:Google,2024-10-25,80.570,81.430,80.570,80.920,9794
HXQ,Ex:TSE | Src:Google,2024-10-28,81.440,81.440,80.900,80.910,9306
HXQ,Ex:TSE | Src:Google,2024-10-29,81.020,82.000,80.990,81.820,5598
HXQ,Ex:TSE | Src:Google,2024-10-30,81.820,81.820,81.090,81.090,17078
HXQ,Ex:TSE | Src:Google,2024-10-31,80.440,80.450,79.150,79.260,34846
HXQ,Ex:TSE | Src:Google,2024-11-01,79.460,80.300,79.460,79.970,11936
HXQ,Ex:TSE | Src:Google,2024-11-04,79.540,79.730,79.170,79.390,17252
HXQ,Ex:TSE | Src:Google,2024-11-05,79.550,80.190,79.400,80.010,21461
HXQ,Ex:TSE | Src:Google,2024-11-06,82.150,82.940,81.900,82.840,40577
HXQ,Ex:TSE | Src:Google,2024-11-07,82.930,83.720,82.930,83.690,14463
HXQ,Ex:TSE | Src:Google,2024-11-08,83.910,84.250,83.800,84.050,19651
HXQ,Ex:TSE | Src:Google,2024-11-11,84.450,84.460,83.710,84.060,21910
HXQ,Ex:TSE | Src:Google,2024-11-12,84.250,84.250,83.760,84.070,18738
HXQ,Ex:TSE | Src:Google,2024-11-13,84.130,84.620,83.970,84.180,33550
HXQ,Ex:TSE | Src:Google,2024-11-14,84.290,84.370,83.950,84.050,41784
HXQ,Ex:TSE | Src:Google,2024-11-15,83.200,83.200,81.900,82.260,40874
HXQ,Ex:TSE | Src:Google,2024-11-18,82.450,82.890,82.230,82.320,13532
HXQ,Ex:TSE | Src:Google,2024-11-19,81.820,82.700,81.760,82.630,14789
HXQ,Ex:TSE | Src:Google,2024-11-20,82.720,82.740,81.860,82.740,18771
HXQ,Ex:TSE | Src:Google,2024-11-21,83.020,83.100,81.590,82.940,36922
HXQ,Ex:TSE | Src:Google,2024-11-22,82.830,83.200,82.700,83.130,10436
HXQ,Ex:TSE | Src:Google,2024-11-25,83.690,83.970,83.000,83.270,16269
HXQ,Ex:TSE | Src:Google,2024-11-26,84.290,84.520,83.960,84.230,14804
HXQ,Ex:TSE | Src:Google,2024-11-27,84.010,84.010,82.900,83.270,424122
HXQ,Ex:TSE | Src:Google,2024-11-28,83.770,83.770,83.500,83.610,4971
HXQ,Ex:TSE | Src:Google,2024-11-29,83.460,84.000,83.440,83.920,9751
HXQ,Ex:TSE | Src:Google,2024-12-02,84.360,85.330,84.360,85.070,11606
HXQ,Ex:TSE | Src:Google,2024-12-03,84.780,85.510,84.670,85.500,12576
HXQ,Ex:TSE | Src:Google,2024-12-04,85.930,86.510,85.900,86.510,22884
HXQ,Ex:TSE | Src:Google,2024-12-05,86.300,86.560,85.970,86.000,16726
HXQ,Ex:TSE | Src:Google,2024-12-06,86.580,87.580,86.580,87.550,11717
HXQ,Ex:TSE | Src:Google,2024-12-09,87.180,87.180,86.500,86.950,16261
HXQ,Ex:TSE | Src:Google,2024-12-10,87.220,87.280,86.500,86.660,9498
HXQ,Ex:TSE | Src:Google,2024-12-11,87.520,88.280,87.510,88.250,17553
HXQ,Ex:TSE | Src:Google,2024-12-12,88.000,88.210,87.750,88.070,12678
HXQ,Ex:TSE | Src:Google,2024-12-13,88.610,89.120,88.220,88.790,20360
HXQ,Ex:TSE | Src:Google,2024-12-16,89.280,90.250,89.280,90.100,22577
HXQ,Ex:TSE | Src:Google,2024-12-17,90.010,90.460,89.830,90.100,22789
HXQ,Ex:TSE | Src:Google,2024-12-18,90.050,90.310,87.460,87.570,24092
HXQ,Ex:TSE | Src:Google,2024-12-19,87.980,88.000,86.960,86.980,73228
HXQ,Ex:TSE | Src:Google,2024-12-20,86.340,88.450,86.250,87.530,29406
HXQ,Ex:TSE | Src:Google,2024-12-23,88.170,88.510,87.820,88.430,21223
HXQ,Ex:TSE | Src:Google,2024-12-24,88.720,89.630,88.700,89.630,9365
HXQ,Ex:TSE | Src:Google,2024-12-27,89.630,89.630,87.950,88.650,47862
HXQ,Ex:TSE | Src:Google,2024-12-30,87.410,87.750,86.910,87.140,51387
HXQ,Ex:TSE | Src:Google,2024-12-31,87.590,87.670,86.430,86.540,40019
HXQ,Ex:TSE | Src:Google,2025-01-02,87.250,87.740,85.830,86.470,63137
HXQ,Ex:TSE | Src:Google,2025-01-03,87.080,88.340,87.080,88.190,35982
HXQ,Ex:TSE | Src:Google,2025-01-06,88.400,89.300,88.130,88.450,47912
HXQ,Ex:TSE | Src:Google,2025-01-07,88.690,88.690,86.800,87.100,36017
HXQ,Ex:TSE | Src:Google,2025-01-08,87.270,87.490,86.500,87.190,294473
HXQ,Ex:TSE | Src:Google,2025-01-09,87.840,87.860,87.190,87.760,9846
HXQ,Ex:TSE | Src:Google,2025-01-10,86.560,86.720,85.500,86.120,44534
HXQ,Ex:TSE | Src:Google,2025-01-13,85.030,85.750,84.780,85.750,35867
HXQ,Ex:TSE | Src:Google,2025-01-14,86.160,86.210,84.900,85.330,34491
HXQ,Ex:TSE | Src:Google,2025-01-15,86.360,87.310,86.300,87.110,39760
HXQ,Ex:TSE | Src:Google,2025-01-16,87.730,87.830,86.950,86.950,31672
HXQ,Ex:TSE | Src:Google,2025-01-17,88.860,88.980,88.020,88.850,26745
HXQ,Ex:TSE | Src:Google,2025-01-20,88.850,88.850,88.280,88.380,12445
HXQ,Ex:TSE | Src:Google,2025-01-21,88.970,89.030,88.110,88.620,22149
HXQ,Ex:TSE | Src:Google,2025-01-22,89.590,90.260,89.590,90.090,25740
HXQ,Ex:TSE | Src:Google,2025-01-23,89.730,90.100,89.410,90.100,37705
HXQ,Ex:TSE | Src:Google,2025-01-24,89.890,90.020,89.230,89.470,19541
HXQ,Ex:TSE | Src:Google,2025-01-27,86.540,87.710,86.360,86.940,65858
HXQ,Ex:TSE | Src:Google,2025-01-28,87.220,88.620,86.700,88.480,43105
HXQ,Ex:TSE | Src:Google,2025-01-29,88.900,88.900,87.850,88.400,82305
HXQ,Ex:TSE | Src:Google,2025-01-30,88.850,89.700,87.980,89.200,24956
HXQ,Ex:TSE | Src:Google,2025-01-31,90.010,90.620,88.980,89.400,71962
HXQ,Ex:TSE | Src:Google,2025-02-03,87.860,89.270,87.860,88.880,72186
HXQ,Ex:TSE | Src:Google,2025-02-04,89.010,89.010,87.720,88.440,42461
HXQ,Ex:TSE | Src:Google,2025-02-05,87.710,88.760,87.560,88.710,12977
HXQ,Ex:TSE | Src:Google,2025-02-06,89.000,89.210,88.710,89.150,20518
HXQ,Ex:TSE | Src:Google,2025-02-07,89.150,89.400,87.860,87.890,30531
HXQ,Ex:TSE | Src:Google,2025-02-10,88.930,89.400,88.930,89.130,21194
HXQ,Ex:TSE | Src:Google,2025-02-11,88.940,89.100,88.670,88.780,20161
HXQ,Ex:TSE | Src:Google,2025-02-12,88.080,88.930,88.080,88.800,15914
HXQ,Ex:TSE | Src:Google,2025-02-13,89.060,89.570,88.950,89.490,23953
HXQ,Ex:TSE | Src:Google,2025-02-14,89.300,89.840,89.250,89.760,17886
HXQ,Ex:TSE | Src:Google,2025-02-18,90.160,90.250,89.610,90.040,25133
HXQ,Ex:TSE | Src:Google,2025-02-19,90.040,90.580,89.780,90.330,11970
HXQ,Ex:TSE | Src:Google,2025-02-20,90.020,90.020,89.060,89.600,18759
HXQ,Ex:TSE | Src:Google,2025-02-21,89.720,89.760,88.100,88.110,38227
HXQ,Ex:TSE | Src:Google,2025-02-24,88.900,88.900,87.230,87.300,35075
HXQ,Ex:TSE | Src:Google,2025-02-25,87.000,87.000,85.790,86.470,44926
HXQ,Ex:TSE | Src:Google,2025-02-26,86.970,87.700,86.390,86.770,21668
HXQ,Ex:TSE | Src:Google,2025-02-27,88.830,88.830,85.000,85.000,46942
HXQ,Ex:TSE | Src:Google,2025-02-28,85.000,86.510,84.500,86.510,92401
HXQ,Ex:TSE | Src:Google,2025-03-03,86.610,86.890,84.500,84.860,36926
HXQ,Ex:TSE | Src:Google,2025-03-04,84.000,85.670,83.310,84.420,55046
HXQ,Ex:TSE | Src:Google,2025-03-05,83.870,84.960,83.320,84.700,34335
HXQ,Ex:TSE | Src:Google,2025-03-06,83.400,83.640,81.980,82.200,66057
HXQ,Ex:TSE | Src:Google,2025-03-07,82.490,83.330,81.500,83.200,72707
HXQ,Ex:TSE | Src:Google,2025-03-10,81.920,82.080,79.840,80.310,78876
HXQ,Ex:TSE | Src:Google,2025-03-11,79.970,81.070,79.750,80.020,88358
HXQ,Ex:TSE | Src:Google,2025-03-12,81.120,81.520,80.080,80.730,28291
HXQ,Ex:TSE | Src:Google,2025-03-13,80.710,80.710,79.310,79.550,84317
HXQ,Ex:TSE | Src:Google,2025-03-14,80.220,81.180,80.220,81.120,36577
HXQ,Ex:TSE | Src:Google,2025-03-17,81.010,81.600,80.500,81.120,40653
HXQ,Ex:TSE | Src:Google,2025-03-18,80.560,80.560,79.590,79.830,56780
HXQ,Ex:TSE | Src:Google,2025-03-19,80.430,81.650,80.040,81.020,30093
HXQ,Ex:TSE | Src:Google,2025-03-20,80.750,81.770,80.590,80.740,19661
HXQ,Ex:TSE | Src:Google,2025-03-21,80.030,81.260,80.000,81.260,22030
HXQ,Ex:TSE | Src:Google,2025-03-24,82.250,82.910,82.250,82.820,23727
HXQ,Ex:TSE | Src:Google,2025-03-25,82.800,83.150,82.620,83.030,14249
HXQ,Ex:TSE | Src:Google,2025-03-26,82.870,82.870,81.330,81.520,19260
HXQ,Ex:TSE | Src:Google,2025-03-27,81.310,81.980,81.080,81.240,14820
HXQ,Ex:TSE | Src:Google,2025-03-28,80.880,80.900,78.990,79.190,49494
HXQ,Ex:TSE | Src:Google,2025-03-31,78.150,79.630,77.670,79.630,28099
HXQ,Ex:TSE | Src:Google,2025-04-01,79.500,79.800,79.030,79.740,17813
HXQ,Ex:TSE | Src:Google,2025-04-02,78.820,80.750,78.760,80.350,10432
HXQ,Ex:TSE | Src:Google,2025-04-03,75.760,76.320,74.740,74.740,70812
HXQ,Ex:TSE | Src:Google,2025-04-04,73.350,73.500,70.970,70.980,137726
HXQ,Ex:TSE | Src:Google,2025-04-07,68.520,73.790,67.620,71.220,165380
HXQ,Ex:TSE | Src:Google,2025-04-08,73.220,73.890,68.880,69.930,81932
HXQ,Ex:TSE | Src:Google,2025-04-09,69.300,77.730,69.300,77.480,140050
HXQ,Ex:TSE | Src:Google,2025-04-10,75.070,75.570,71.460,73.750,42512
HXQ,Ex:TSE | Src:Google,2025-04-11,72.730,74.550,72.670,74.430,28453
HXQ,Ex:TSE | Src:Google,2025-04-14,76.000,76.000,74.250,74.750,30181
HXQ,Ex:TSE | Src:Google,2025-04-15,75.110,75.810,75.060,75.400,27930
HXQ,Ex:TSE | Src:Google,2025-04-16,73.710,74.000,71.580,72.520,33756
HXQ,Ex:TSE | Src:Google,2025-04-17,73.140,73.140,72.300,72.410,28468
HXQ,Ex:TSE | Src:Google,2025-04-21,71.260,71.260,69.800,70.720,48543
HXQ,Ex:TSE | Src:Google,2025-04-22,71.720,72.810,71.720,72.380,20043
HXQ,Ex:TSE | Src:Google,2025-04-23,74.830,75.560,74.150,74.530,63971
HXQ,Ex:TSE | Src:Google,2025-04-24,74.440,76.310,74.440,76.310,11443
HXQ,Ex:TSE | Src:Google,2025-04-25,76.270,77.230,76.000,77.200,35085
HXQ,Ex:TSE | Src:Google,2025-04-28,77.320,77.420,76.110,77.030,28626
HXQ,Ex:TSE | Src:Google,2025-04-29,76.720,77.710,76.620,77.610,22266
HXQ,Ex:TSE | Src:Google,2025-04-30,76.230,77.390,75.550,77.390,17454
HXQ,Ex:TSE | Src:Google,2025-05-01,78.540,79.350,78.250,78.500,21931
HXQ,Ex:TSE | Src:Google,2025-05-02,79.170,79.800,78.820,79.500,46760
HXQ,Ex:TSE | Src:Google,2025-05-05,78.960,79.540,78.850,79.070,9293
HXQ,Ex:TSE | Src:Google,2025-05-06,77.980,78.510,77.730,78.100,21203
HXQ,Ex:TSE | Src:Google,2025-05-07,78.400,79.030,77.540,78.630,25451
HXQ,Ex:TSE | Src:Google,2025-05-08,79.880,80.800,79.370,80.040,39072
HXQ,Ex:TSE | Src:Google,2025-05-09,80.480,80.560,79.850,80.240,11329
HXQ,Ex:TSE | Src:Google,2025-05-12,83.600,83.730,82.730,83.640,41312
HXQ,Ex:TSE | Src:Google,2025-05-13,84.000,85.020,84.000,84.650,16347
HXQ,Ex:TSE | Src:Google,2025-05-14,84.950,85.420,84.900,85.390,23593
HXQ,Ex:TSE | Src:Google,2025-05-15,85.190,85.890,84.970,85.290,13504
HXQ,Ex:TSE | Src:Google,2025-05-16,85.650,85.900,85.400,85.900,8535
HXQ,Ex:TSE | Src:Google,2025-05-20,85.350,85.460,84.800,85.290,12483
HXQ,Ex:TSE | Src:Google,2025-05-21,84.400,85.170,83.430,83.820,17069
HXQ,Ex:TSE | Src:Google,2025-05-22,83.930,84.580,83.920,83.930,17591
HXQ,Ex:TSE | Src:Google,2025-05-23,82.390,82.720,82.190,82.280,22845
HXQ,Ex:TSE | Src:Google,2025-05-26,82.750,84.290,82.750,84.270,5822
HXQ,Ex:TSE | Src:Google,2025-05-27,83.750,84.670,83.510,84.670,9558
HXQ,Ex:TSE | Src:Google,2025-05-28,85.040,85.160,84.500,84.570,6739
HXQ,Ex:TSE | Src:Google,2025-05-29,85.360,85.400,84.300,84.550,9498
HXQ,Ex:TSE | Src:Google,2025-05-30,84.320,84.410,83.000,84.000,20655
HXQ,Ex:TSE | Src:Google,2025-06-02,83.600,84.500,83.310,84.430,18178
HXQ,Ex:TSE | Src:Google,2025-06-03,84.690,85.430,84.570,85.290,7192
HXQ,Ex:TSE | Src:Google,2025-06-04,85.250,85.330,84.950,85.190,11264
HXQ,Ex:TSE | Src:Google,2025-06-05,85.230,85.800,84.170,84.490,34214
HXQ,Ex:TSE | Src:Google,2025-06-06,85.440,85.750,85.260,85.480,21105
HXQ,Ex:TSE | Src:Google,2025-06-09,85.600,85.880,85.440,85.580,17146
HXQ,Ex:TSE | Src:Google,2025-06-10,85.680,86.150,85.290,86.000,26612
HXQ,Ex:TSE | Src:Google,2025-06-11,86.320,86.410,85.430,85.710,19350
HXQ,Ex:TSE | Src:Google,2025-06-12,85.280,85.650,85.200,85.430,17532
HXQ,Ex:TSE | Src:Google,2025-06-13,84.790,85.050,84.190,84.190,21195
HXQ,Ex:TSE | Src:Google,2025-06-16,84.720,85.500,84.720,85.330,12260
HXQ,Ex:TSE | Src:Google,2025-06-17,85.100,85.300,84.890,85.030,21669
HXQ,Ex:TSE | Src:Google,2025-06-18,85.280,85.850,85.140,85.330,9707
HXQ,Ex:TSE | Src:Google,2025-06-19,85.400,85.490,84.490,85.350,10851
HXQ,Ex:TSE | Src:Google,2025-06-20,85.920,86.200,85.000,85.240,13435
HXQ,Ex:TSE | Src:Google,2025-06-23,85.440,86.200,85.250,86.110,21418
HXQ,Ex:TSE | Src:Google,2025-06-24,87.200,87.200,87.200,87.200,26927
HXQ,Ex:TSE | Src:Google,2025-06-25,87.610,87.610,87.610,87.610,14169
HXQ,Ex:TSE | Src:Google,2025-06-26,87.520,87.900,87.150,87.760,32775
HXQ,Ex:TSE | Src:Google,2025-06-27,88.160,88.790,88.100,88.550,20257
HXQ,Ex:TSE | Src:Google,2025-06-30,88.800,88.800,88.320,88.610,18503
HXQ,Ex:TSE | Src:Google,2025-07-02,87.960,88.570,87.920,88.240,20679
HXQ,Ex:TSE | Src:Google,2025-07-03,88.610,89.080,88.610,89.070,16643
HXQ,Ex:TSE | Src:Google,2025-07-04,88.650,88.780,88.590,88.730,5485
HXQ,Ex:TSE | Src:Google,2025-07-07,89.080,89.080,88.710,88.940,9939
HXQ,Ex:TSE | Src:Google,2025-07-08,89.210,89.300,89.010,89.110,7796
HXQ,Ex:TSE | Src:Google,2025-07-09,89.480,89.950,89.370,89.760,20252
HXQ,Ex:TSE | Src:Google,2025-07-10,90.000,90.000,89.340,89.480,10060
HXQ,Ex:TSE | Src:Google,2025-07-11,89.360,89.650,89.200,89.430,9694
HXQ,Ex:TSE | Src:Google,2025-07-14,89.400,89.950,89.090,89.800,13582
HXQ,Ex:TSE | Src:Google,2025-07-15,90.240,90.510,90.140,90.170,9529
HXQ,Ex:TSE | Src:Google,2025-07-16,90.270,90.270,89.150,89.910,39709
HXQ,Ex:TSE | Src:Google,2025-07-17,90.600,91.150,90.560,91.000,13072
HXQ,Ex:TSE | Src:Google,2025-07-18,90.860,90.940,90.620,90.780,20017
HXQ,Ex:TSE | Src:Google,2025-07-21,90.880,91.440,90.880,91.000,23883
HXQ,Ex:TSE | Src:Google,2025-07-22,91.060,91.060,89.900,90.050,20299
HXQ,Ex:TSE | Src:Google,2025-07-23,90.270,90.390,89.920,90.290,8820
HXQ,Ex:TSE | Src:Google,2025-07-24,90.720,91.000,90.500,90.940,8929
HXQ,Ex:TSE | Src:Google,2025-07-25,91.260,91.790,91.250,91.470,9940
HXQ,Ex:TSE | Src:Google,2025-07-28,91.980,92.040,91.820,92.040,16475
HXQ,Ex:TSE | Src:Google,2025-07-29,92.700,92.800,91.980,92.120,11747
HXQ,Ex:TSE | Src:Google,2025-07-30,92.570,92.800,92.210,92.610,21046
HXQ,Ex:TSE | Src:Google,2025-07-31,93.610,93.610,92.140,92.320,21032
HXQ,Ex:TSE | Src:Google,2025-08-01,90.810,90.810,89.630,90.190,32406
HXQ,Ex:TSE | Src:Google,2025-08-05,91.980,92.000,90.930,90.930,14942
HXQ,Ex:TSE | Src:Google,2025-08-06,90.900,91.990,90.900,91.900,17677
HXQ,Ex:TSE | Src:Google,2025-08-07,92.530,92.850,91.730,92.110,10279
HXQ,Ex:TSE | Src:Google,2025-08-08,92.520,93.150,92.520,93.130,11582
HXQ,Ex:TSE | Src:Google,2025-08-11,93.240,93.660,92.940,92.950,22257
HXQ,Ex:TSE | Src:Google,2025-08-12,93.350,94.230,93.310,94.220,17410
HXQ,Ex:TSE | Src:Google,2025-08-13,94.630,94.670,94.000,94.210,18486
HXQ,Ex:TSE | Src:Google,2025-08-14,94.150,94.620,94.120,94.460,41823
HXQ,Ex:TSE | Src:Google,2025-08-15,94.400,94.400,93.730,93.980,23344
HXQ,Ex:TSE | Src:Google,2025-08-18,93.750,94.080,93.680,93.970,11856
HXQ,Ex:TSE | Src:Google,2025-08-19,94.140,94.140,92.890,93.050,21457
HXQ,Ex:TSE | Src:Google,2025-08-20,92.970,92.970,91.350,92.590,31358
HXQ,Ex:TSE | Src:Google,2025-08-21,92.470,92.770,91.920,92.340,17168
HXQ,Ex:TSE | Src:Google,2025-08-22,92.540,93.670,92.540,93.230,24650
HXQ,Ex:TSE | Src:Google,2025-08-25,93.060,93.440,92.850,93.200,15521
HXQ,Ex:TSE | Src:Google,2025-08-26,92.970,93.380,92.970,93.380,13145
HXQ,Ex:TSE | Src:Google,2025-08-27,93.420,93.550,93.060,93.270,13550
HXQ,Ex:TSE | Src:Google,2025-08-28,93.240,93.660,93.000,93.660,9996
HXQ,Ex:TSE | Src:Google,2025-08-29,93.370,93.370,92.130,92.200,17792
HXQ,Ex:TSE | Src:Google,2025-09-02,91.370,91.930,91.000,91.860,8642
HXQ,Ex:TSE | Src:Google,2025-09-03,92.450,92.870,92.220,92.610,7390
HXQ,Ex:TSE | Src:Google,2025-09-04,92.820,93.780,92.800,93.770,18187
HXQ,Ex:TSE | Src:Google,2025-09-05,94.410,94.500,93.260,94.010,37391
HXQ,Ex:TSE | Src:Google,2025-09-08,94.080,94.600,94.050,94.140,24985
HXQ,Ex:TSE | Src:Google,2025-09-09,94.500,94.860,94.070,94.830,22505
HXQ,Ex:TSE | Src:Google,2025-09-10,95.400,95.400,94.600,94.940,25013
HXQ,Ex:TSE | Src:Google,2025-09-11,95.190,95.390,95.050,95.330,34679
HXQ,Ex:TSE | Src:Google,2025-09-12,95.500,95.880,95.350,95.730,12748
HXQ,Ex:TSE | Src:Google,2025-09-15,95.810,96.330,95.810,96.000,28615
HXQ,Ex:TSE | Src:Google,2025-09-16,96.030,96.030,95.680,95.810,19437
HXQ,Ex:TSE | Src:Google,2025-09-17,95.890,95.900,95.000,95.730,22518
HXQ,Ex:TSE | Src:Google,2025-09-18,96.760,97.240,96.670,96.880,22923
HXQ,Ex:TSE | Src:Google,2025-09-19,97.330,97.460,96.780,97.460,17297
HXQ,Ex:TSE | Src:Google,2025-09-22,97.330,98.300,97.330,98.230,24110
HXQ,Ex:TSE | Src:Google,2025-09-23,98.280,98.280,97.510,97.640,16823
HXQ,Ex:TSE | Src:Google,2025-09-24,98.280,98.280,97.430,97.790,9306
HXQ,Ex:TSE | Src:Google,2025-09-25,97.230,97.690,96.730,97.620,15110
HXQ,Ex:TSE | Src:Google,2025-09-26,97.650,98.060,97.430,97.930,12230
