Symbol,Settings,Date,Open,High,Low,Close,Volume
VUN,Ex:TSE | Src:Google,2024-01-16,86.510,86.750,86.300,86.610,67468
VUN,Ex:TSE | Src:Google,2024-01-17,86.220,86.290,85.900,86.180,49952
VUN,Ex:TSE | Src:Google,2024-01-18,86.550,86.870,86.230,86.810,28307
VUN,Ex:TSE | Src:Google,2024-01-19,86.900,87.550,86.760,87.460,56175
VUN,Ex:TSE | Src:Google,2024-01-22,87.820,88.240,87.820,88.160,60410
VUN,Ex:TSE | Src:Google,2024-01-23,88.310,88.310,88.060,88.260,51188
VUN,Ex:TSE | Src:Google,2024-01-24,88.400,88.950,88.400,88.630,37358
VUN,Ex:TSE | Src:Google,2024-01-25,88.780,88.960,88.460,88.750,36181
VUN,Ex:TSE | Src:Google,2024-01-26,88.450,88.830,88.450,88.510,28951
VUN,Ex:TSE | Src:Google,2024-01-29,88.490,89.050,88.490,89.050,37534
VUN,Ex:TSE | Src:Google,2024-01-30,89.100,89.100,88.840,88.880,22404
VUN,Ex:TSE | Src:Google,2024-01-31,88.520,88.520,87.650,87.780,55487
VUN,Ex:TSE | Src:Google,2024-02-01,88.020,88.420,87.530,88.420,29728
VUN,Ex:TSE | Src:Google,2024-02-02,88.790,89.960,88.760,89.710,37353
VUN,Ex:TSE | Src:Google,2024-02-05,89.920,90.030,89.400,89.850,39732
VUN,Ex:TSE | Src:Google,2024-02-06,89.840,90.020,89.460,89.730,28136
VUN,Ex:TSE | Src:Google,2024-02-07,90.000,90.440,89.860,90.320,25275
VUN,Ex:TSE | Src:Google,2024-02-08,90.470,90.500,90.340,90.500,26380
VUN,Ex:TSE | Src:Google,2024-02-09,90.600,91.100,90.450,91.050,37740
VUN,Ex:TSE | Src:Google,2024-02-12,91.210,91.430,91.020,91.070,42020
VUN,Ex:TSE | Src:Google,2024-02-13,90.220,90.730,89.890,90.450,34191
VUN,Ex:TSE | Src:Google,2024-02-14,90.780,91.300,90.570,91.290,26421
VUN,Ex:TSE | Src:Google,2024-02-15,91.290,91.450,91.070,91.380,25940
VUN,Ex:TSE | Src:Google,2024-02-16,91.450,91.600,91.020,91.110,98398
VUN,Ex:TSE | Src:Google,2024-02-20,90.870,90.940,90.380,90.590,148190
VUN,Ex:TSE | Src:Google,2024-02-21,90.510,90.650,90.050,90.650,42046
VUN,Ex:TSE | Src:Google,2024-02-22,91.630,92.400,91.580,92.280,30795
VUN,Ex:TSE | Src:Google,2024-02-23,92.350,92.700,92.350,92.520,49213
VUN,Ex:TSE | Src:Google,2024-02-26,92.620,92.710,92.240,92.240,42788
VUN,Ex:TSE | Src:Google,2024-02-27,92.400,92.680,92.250,92.670,53835
VUN,Ex:TSE | Src:Google,2024-02-28,92.600,92.930,92.580,92.780,28628
VUN,Ex:TSE | Src:Google,2024-02-29,93.200,93.370,92.710,93.250,27965
VUN,Ex:TSE | Src:Google,2024-03-01,93.430,93.960,93.340,93.940,28743
VUN,Ex:TSE | Src:Google,2024-03-04,93.900,94.280,93.870,93.950,47346
VUN,Ex:TSE | Src:Google,2024-03-05,93.650,93.650,92.740,93.110,105962
VUN,Ex:TSE | Src:Google,2024-03-06,93.650,93.650,92.890,93.110,59518
VUN,Ex:TSE | Src:Google,2024-03-07,93.490,93.760,93.470,93.660,139378
VUN,Ex:TSE | Src:Google,2024-03-08,93.810,94.250,93.190,93.330,103049
VUN,Ex:TSE | Src:Google,2024-03-11,93.010,93.220,92.780,93.070,47137
VUN,Ex:TSE | Src:Google,2024-03-12,93.680,94.110,93.340,94.050,50803
VUN,Ex:TSE | Src:Google,2024-03-13,94.130,94.130,93.550,93.800,27354
VUN,Ex:TSE | Src:Google,2024-03-14,93.940,94.030,93.390,93.880,70555
VUN,Ex:TSE | Src:Google,2024-03-15,93.240,93.490,93.130,93.410,76571
VUN,Ex:TSE | Src:Google,2024-03-18,93.990,94.280,93.760,93.820,53293
VUN,Ex:TSE | Src:Google,2024-03-19,94.000,94.550,93.960,94.540,23796
VUN,Ex:TSE | Src:Google,2024-03-20,94.680,94.970,94.380,94.910,35459
VUN,Ex:TSE | Src:Google,2024-03-21,95.480,96.000,94.830,95.690,60657
VUN,Ex:TSE | Src:Google,2024-03-22,95.690,95.810,95.360,95.640,22068
VUN,Ex:TSE | Src:Google,2024-03-25,95.390,95.410,95.190,95.240,47863
VUN,Ex:TSE | Src:Google,2024-03-26,95.360,95.410,95.000,95.050,25855
VUN,Ex:TSE | Src:Google,2024-03-27,95.680,95.830,95.260,95.830,17631
VUN,Ex:TSE | Src:Google,2024-03-28,95.890,95.890,95.610,95.720,24786
VUN,Ex:TSE | Src:Google,2024-04-01,95.830,95.900,95.500,95.620,38759
VUN,Ex:TSE | Src:Google,2024-04-02,94.890,94.910,94.500,94.900,37596
VUN,Ex:TSE | Src:Google,2024-04-03,94.740,94.960,94.540,94.790,40924
VUN,Ex:TSE | Src:Google,2024-04-04,95.030,95.350,93.770,93.770,64159
VUN,Ex:TSE | Src:Google,2024-04-05,94.340,95.310,94.340,95.030,41014
VUN,Ex:TSE | Src:Google,2024-04-08,95.190,95.250,94.850,95.010,18562
VUN,Ex:TSE | Src:Google,2024-04-09,95.190,95.210,94.400,95.100,21502
VUN,Ex:TSE | Src:Google,2024-04-10,94.450,94.980,94.340,94.910,41510
VUN,Ex:TSE | Src:Google,2024-04-11,95.000,95.670,94.690,95.510,30565
VUN,Ex:TSE | Src:Google,2024-04-12,95.370,95.450,94.500,94.740,35206
VUN,Ex:TSE | Src:Google,2024-04-15,95.150,95.280,93.410,93.600,43328
VUN,Ex:TSE | Src:Google,2024-04-16,94.000,94.000,93.460,93.630,45335
VUN,Ex:TSE | Src:Google,2024-04-17,93.840,93.920,92.700,92.720,44752
VUN,Ex:TSE | Src:Google,2024-04-18,92.840,93.230,92.420,92.500,34552
VUN,Ex:TSE | Src:Google,2024-04-19,92.290,92.500,91.430,91.660,41848
VUN,Ex:TSE | Src:Google,2024-04-22,92.110,92.580,91.600,92.160,35937
VUN,Ex:TSE | Src:Google,2024-04-23,92.380,93.130,92.380,93.050,24241
VUN,Ex:TSE | Src:Google,2024-04-24,93.560,93.600,92.960,93.330,41931
VUN,Ex:TSE | Src:Google,2024-04-25,92.210,92.690,91.980,92.610,28083
VUN,Ex:TSE | Src:Google,2024-04-26,93.280,93.800,93.250,93.550,28233
VUN,Ex:TSE | Src:Google,2024-04-29,93.640,94.010,93.430,93.780,26139
VUN,Ex:TSE | Src:Google,2024-04-30,93.870,94.220,93.000,93.050,40159
VUN,Ex:TSE | Src:Google,2024-05-01,92.990,93.810,92.630,92.780,77261
VUN,Ex:TSE | Src:Google,2024-05-02,93.250,93.250,92.430,93.130,37671
VUN,Ex:TSE | Src:Google,2024-05-03,94.140,94.350,93.850,94.220,26599
VUN,Ex:TSE | Src:Google,2024-05-06,94.460,95.130,94.460,95.130,36077
VUN,Ex:TSE | Src:Google,2024-05-07,95.270,95.850,95.270,95.700,27066
VUN,Ex:TSE | Src:Google,2024-05-08,95.500,95.700,95.380,95.670,21193
VUN,Ex:TSE | Src:Google,2024-05-09,95.610,95.830,95.400,95.830,20456
VUN,Ex:TSE | Src:Google,2024-05-10,95.840,95.950,95.670,95.890,23238
VUN,Ex:TSE | Src:Google,2024-05-13,96.140,96.200,95.750,95.850,53756
VUN,Ex:TSE | Src:Google,2024-05-14,95.800,96.260,95.770,96.260,29616
VUN,Ex:TSE | Src:Google,2024-05-15,96.460,97.110,96.460,97.090,36176
VUN,Ex:TSE | Src:Google,2024-05-16,97.280,97.400,96.980,97.080,27179
VUN,Ex:TSE | Src:Google,2024-05-17,97.070,97.070,96.700,96.990,56035
VUN,Ex:TSE | Src:Google,2024-05-21,97.360,97.590,97.290,97.570,37973
VUN,Ex:TSE | Src:Google,2024-05-22,97.550,97.700,97.210,97.490,30374
VUN,Ex:TSE | Src:Google,2024-05-23,97.900,97.900,96.880,97.020,73128
VUN,Ex:TSE | Src:Google,2024-05-24,97.160,97.320,96.940,97.180,72883
VUN,Ex:TSE | Src:Google,2024-05-27,97.400,97.610,96.980,97.500,30456
VUN,Ex:TSE | Src:Google,2024-05-28,97.200,97.200,96.640,96.960,34754
VUN,Ex:TSE | Src:Google,2024-05-29,96.540,96.960,96.500,96.880,26238
VUN,Ex:TSE | Src:Google,2024-05-30,96.560,96.560,95.890,96.120,42330
VUN,Ex:TSE | Src:Google,2024-05-31,96.030,96.340,95.080,96.340,37856
VUN,Ex:TSE | Src:Google,2024-06-03,96.710,96.760,95.800,96.520,34644
VUN,Ex:TSE | Src:Google,2024-06-04,96.480,96.890,96.340,96.770,20368
VUN,Ex:TSE | Src:Google,2024-06-05,97.250,98.030,97.040,98.020,50581
VUN,Ex:TSE | Src:Google,2024-06-06,98.100,98.170,97.710,97.890,49120
VUN,Ex:TSE | Src:Google,2024-06-07,97.930,98.650,97.930,98.320,42794
VUN,Ex:TSE | Src:Google,2024-06-10,98.280,98.670,98.210,98.600,33953
VUN,Ex:TSE | Src:Google,2024-06-11,98.490,98.720,98.220,98.660,44036
VUN,Ex:TSE | Src:Google,2024-06-12,99.200,99.900,99.200,99.610,72880
VUN,Ex:TSE | Src:Google,2024-06-13,99.850,99.850,99.320,99.660,112474
VUN,Ex:TSE | Src:Google,2024-06-14,99.480,99.620,99.190,99.420,95006
VUN,Ex:TSE | Src:Google,2024-06-17,99.350,100.440,99.350,100.240,107344
VUN,Ex:TSE | Src:Google,2024-06-18,100.400,100.420,100.180,100.390,72400
VUN,Ex:TSE | Src:Google,2024-06-19,100.420,100.420,100.190,100.320,49800
VUN,Ex:TSE | Src:Google,2024-06-20,100.350,100.480,99.720,99.900,92105
VUN,Ex:TSE | Src:Google,2024-06-21,99.920,100.020,99.700,99.900,112445
VUN,Ex:TSE | Src:Google,2024-06-24,99.810,100.090,99.360,99.420,47123
VUN,Ex:TSE | Src:Google,2024-06-25,99.460,99.660,99.320,99.650,34341
VUN,Ex:TSE | Src:Google,2024-06-26,99.630,100.150,99.610,100.150,11809
VUN,Ex:TSE | Src:Google,2024-06-27,100.050,100.220,99.910,100.090,26489
VUN,Ex:TSE | Src:Google,2024-06-28,100.200,100.730,99.400,99.520,75572
VUN,Ex:TSE | Src:Google,2024-07-02,99.520,100.160,99.520,100.140,28084
VUN,Ex:TSE | Src:Google,2024-07-03,100.110,100.440,99.980,100.390,42395
VUN,Ex:TSE | Src:Google,2024-07-04,100.520,100.520,100.110,100.360,25146
VUN,Ex:TSE | Src:Google,2024-07-05,100.400,100.900,100.330,100.790,71367
VUN,Ex:TSE | Src:Google,2024-07-08,101.010,101.100,100.810,100.970,56383
VUN,Ex:TSE | Src:Google,2024-07-09,101.160,101.200,100.900,100.950,32917
VUN,Ex:TSE | Src:Google,2024-07-10,101.130,101.880,101.000,101.880,31701
VUN,Ex:TSE | Src:Google,2024-07-11,101.970,102.110,101.320,101.550,38932
VUN,Ex:TSE | Src:Google,2024-07-12,101.660,102.690,101.650,102.050,27931
VUN,Ex:TSE | Src:Google,2024-07-15,102.600,103.320,102.580,102.850,31834
VUN,Ex:TSE | Src:Google,2024-07-16,103.300,103.720,103.200,103.700,44777
VUN,Ex:TSE | Src:Google,2024-07-17,102.730,102.940,102.360,102.380,44289
VUN,Ex:TSE | Src:Google,2024-07-18,102.460,102.850,101.290,101.660,49400
VUN,Ex:TSE | Src:Google,2024-07-19,101.920,101.970,100.960,101.160,41542
VUN,Ex:TSE | Src:Google,2024-07-22,102.060,102.460,101.790,102.440,38227
VUN,Ex:TSE | Src:Google,2024-07-23,102.500,102.910,102.450,102.510,20928
VUN,Ex:TSE | Src:Google,2024-07-24,101.830,101.830,100.320,100.340,55178
VUN,Ex:TSE | Src:Google,2024-07-25,100.610,101.610,99.980,100.170,58469
VUN,Ex:TSE | Src:Google,2024-07-26,101.030,101.740,100.760,101.360,27695
VUN,Ex:TSE | Src:Google,2024-07-29,101.870,102.000,101.280,101.570,33661
VUN,Ex:TSE | Src:Google,2024-07-30,101.950,102.050,100.450,101.130,35709
VUN,Ex:TSE | Src:Google,2024-07-31,102.180,102.770,101.790,102.280,39840
VUN,Ex:TSE | Src:Google,2024-08-01,102.660,102.890,100.690,101.150,64721
VUN,Ex:TSE | Src:Google,2024-08-02,99.940,99.940,98.180,99.110,212760
VUN,Ex:TSE | Src:Google,2024-08-06,96.490,97.740,95.970,96.470,187503
VUN,Ex:TSE | Src:Google,2024-08-07,97.380,97.950,95.500,95.590,92180
VUN,Ex:TSE | Src:Google,2024-08-08,96.800,97.800,96.580,97.760,74485
VUN,Ex:TSE | Src:Google,2024-08-09,97.560,98.280,97.500,98.120,35799
VUN,Ex:TSE | Src:Google,2024-08-12,98.380,98.530,97.820,97.990,25136
VUN,Ex:TSE | Src:Google,2024-08-13,98.600,99.490,98.600,99.450,27366
VUN,Ex:TSE | Src:Google,2024-08-14,99.870,99.930,99.170,99.930,84753
VUN,Ex:TSE | Src:Google,2024-08-15,101.000,101.740,100.920,101.610,22336
VUN,Ex:TSE | Src:Google,2024-08-16,101.360,101.750,101.360,101.590,27938
VUN,Ex:TSE | Src:Google,2024-08-19,101.590,102.170,101.390,102.170,19177
VUN,Ex:TSE | Src:Google,2024-08-20,102.180,102.300,101.700,101.800,23709
VUN,Ex:TSE | Src:Google,2024-08-21,101.960,102.190,101.600,102.190,18236
VUN,Ex:TSE | Src:Google,2024-08-22,102.500,102.530,101.260,101.280,28129
VUN,Ex:TSE | Src:Google,2024-08-23,101.850,102.110,101.230,101.960,20532
VUN,Ex:TSE | Src:Google,2024-08-26,101.950,102.000,101.210,101.450,29938
VUN,Ex:TSE | Src:Google,2024-08-27,101.160,101.380,100.960,101.230,20884
VUN,Ex:TSE | Src:Google,2024-08-28,101.370,101.380,100.440,100.910,23532
VUN,Ex:TSE | Src:Google,2024-08-29,101.130,101.790,100.880,101.010,49365
VUN,Ex:TSE | Src:Google,2024-08-30,101.470,101.990,101.000,101.910,22862
VUN,Ex:TSE | Src:Google,2024-09-03,101.830,101.860,99.900,100.620,58161
VUN,Ex:TSE | Src:Google,2024-09-04,99.860,100.400,99.560,99.850,49714
VUN,Ex:TSE | Src:Google,2024-09-05,99.860,100.170,99.180,99.290,37614
VUN,Ex:TSE | Src:Google,2024-09-06,99.700,99.700,98.070,98.180,56643
VUN,Ex:TSE | Src:Google,2024-09-09,98.930,99.390,98.690,99.220,36048
VUN,Ex:TSE | Src:Google,2024-09-10,99.680,99.940,99.000,99.940,21449
VUN,Ex:TSE | Src:Google,2024-09-11,99.940,100.700,98.380,100.700,28704
VUN,Ex:TSE | Src:Google,2024-09-12,100.990,101.730,100.610,101.470,21390
VUN,Ex:TSE | Src:Google,2024-09-13,101.800,102.560,101.790,102.310,24081
VUN,Ex:TSE | Src:Google,2024-09-16,102.370,102.580,102.060,102.520,28676
VUN,Ex:TSE | Src:Google,2024-09-17,103.100,103.280,102.400,102.660,22508
VUN,Ex:TSE | Src:Google,2024-09-18,102.660,103.280,102.470,102.610,48566
VUN,Ex:TSE | Src:Google,2024-09-19,104.030,104.170,103.720,103.970,31201
VUN,Ex:TSE | Src:Google,2024-09-20,103.910,103.910,103.500,103.670,21430
VUN,Ex:TSE | Src:Google,2024-09-23,103.750,103.750,103.260,103.590,32497
VUN,Ex:TSE | Src:Google,2024-09-24,103.520,103.520,103.100,103.250,13698
VUN,Ex:TSE | Src:Google,2024-09-25,103.260,103.410,103.100,103.250,12201
VUN,Ex:TSE | Src:Google,2024-09-26,103.930,104.000,103.330,103.720,20192
VUN,Ex:TSE | Src:Google,2024-09-27,103.670,103.820,103.470,103.710,23778
VUN,Ex:TSE | Src:Google,2024-09-30,103.070,104.100,103.070,104.100,34413
VUN,Ex:TSE | Src:Google,2024-10-01,103.870,103.870,102.500,102.810,73324
VUN,Ex:TSE | Src:Google,2024-10-02,102.660,103.060,102.350,102.960,20265
VUN,Ex:TSE | Src:Google,2024-10-03,102.780,103.320,102.640,103.190,38078
VUN,Ex:TSE | Src:Google,2024-10-04,104.290,104.300,103.490,104.300,32714
VUN,Ex:TSE | Src:Google,2024-10-07,104.230,104.300,103.630,103.840,34591
VUN,Ex:TSE | Src:Google,2024-10-08,104.390,104.930,104.240,104.810,47737
VUN,Ex:TSE | Src:Google,2024-10-09,104.990,106.140,104.990,106.040,32373
VUN,Ex:TSE | Src:Google,2024-10-10,105.990,106.330,105.880,106.060,62824
VUN,Ex:TSE | Src:Google,2024-10-11,106.170,107.080,106.170,107.000,21389
VUN,Ex:TSE | Src:Google,2024-10-15,108.170,108.310,107.210,107.270,37067
VUN,Ex:TSE | Src:Google,2024-10-16,107.280,107.720,107.170,107.580,50429
VUN,Ex:TSE | Src:Google,2024-10-17,108.410,108.450,107.810,107.930,22606
VUN,Ex:TSE | Src:Google,2024-10-18,108.230,108.510,108.020,108.390,16290
VUN,Ex:TSE | Src:Google,2024-10-21,108.320,108.520,107.860,108.310,41574
VUN,Ex:TSE | Src:Google,2024-10-22,107.750,108.240,107.550,108.080,30661
VUN,Ex:TSE | Src:Google,2024-10-23,107.870,107.960,106.660,107.220,23511
VUN,Ex:TSE | Src:Google,2024-10-24,107.320,107.660,107.240,107.580,27194
VUN,Ex:TSE | Src:Google,2024-10-25,108.030,108.580,107.660,107.830,27083
VUN,Ex:TSE | Src:Google,2024-10-28,108.560,108.560,108.250,108.250,26374
VUN,Ex:TSE | Src:Google,2024-10-29,108.210,108.790,107.870,108.560,30055
VUN,Ex:TSE | Src:Google,2024-10-30,108.590,108.890,108.070,108.200,21108
VUN,Ex:TSE | Src:Google,2024-10-31,107.580,107.580,106.340,106.460,38960
VUN,Ex:TSE | Src:Google,2024-11-01,106.850,107.490,106.850,107.070,37526
VUN,Ex:TSE | Src:Google,2024-11-04,106.640,106.780,106.130,106.320,44326
VUN,Ex:TSE | Src:Google,2024-11-05,106.340,107.190,106.340,107.190,10171
VUN,Ex:TSE | Src:Google,2024-11-06,110.700,111.170,110.000,111.080,57484
VUN,Ex:TSE | Src:Google,2024-11-07,111.100,111.320,110.840,111.250,46260
VUN,Ex:TSE | Src:Google,2024-11-08,111.640,112.440,111.640,112.160,32629
VUN,Ex:TSE | Src:Google,2024-11-11,112.920,112.930,112.340,112.550,41649
VUN,Ex:TSE | Src:Google,2024-11-12,112.760,112.810,112.000,112.250,37807
VUN,Ex:TSE | Src:Google,2024-11-13,112.620,113.050,112.500,112.670,29186
VUN,Ex:TSE | Src:Google,2024-11-14,113.010,113.010,112.250,112.300,27930
VUN,Ex:TSE | Src:Google,2024-11-15,111.810,111.850,110.800,111.140,60560
VUN,Ex:TSE | Src:Google,2024-11-18,111.150,111.470,110.800,110.970,35831
VUN,Ex:TSE | Src:Google,2024-11-19,110.040,111.250,110.040,111.080,34191
VUN,Ex:TSE | Src:Google,2024-11-20,111.080,111.360,110.500,111.340,21601
VUN,Ex:TSE | Src:Google,2024-11-21,111.620,112.250,110.640,111.980,22644
VUN,Ex:TSE | Src:Google,2024-11-22,112.110,112.760,112.090,112.760,49267
VUN,Ex:TSE | Src:Google,2024-11-25,113.280,113.650,113.000,113.210,35356
VUN,Ex:TSE | Src:Google,2024-11-26,114.250,114.480,113.970,114.350,34916
VUN,Ex:TSE | Src:Google,2024-11-27,114.370,114.370,113.390,113.640,41415
VUN,Ex:TSE | Src:Google,2024-11-28,114.020,114.160,113.630,114.160,32764
VUN,Ex:TSE | Src:Google,2024-11-29,114.100,114.390,113.990,114.390,38188
VUN,Ex:TSE | Src:Google,2024-12-02,114.500,114.900,114.500,114.630,45860
VUN,Ex:TSE | Src:Google,2024-12-03,114.500,114.890,114.380,114.870,30278
VUN,Ex:TSE | Src:Google,2024-12-04,115.110,115.600,115.110,115.590,29800
VUN,Ex:TSE | Src:Google,2024-12-05,115.330,115.620,114.980,114.980,32861
VUN,Ex:TSE | Src:Google,2024-12-06,115.730,116.470,115.730,116.310,44404
VUN,Ex:TSE | Src:Google,2024-12-09,116.020,116.030,115.360,115.760,31402
VUN,Ex:TSE | Src:Google,2024-12-10,115.880,115.940,115.190,115.320,32768
VUN,Ex:TSE | Src:Google,2024-12-11,116.000,116.260,115.650,116.190,29614
VUN,Ex:TSE | Src:Google,2024-12-12,116.200,116.220,115.850,116.070,21316
VUN,Ex:TSE | Src:Google,2024-12-13,116.210,116.420,115.680,115.970,36390
VUN,Ex:TSE | Src:Google,2024-12-16,116.400,116.750,116.310,116.600,49201
VUN,Ex:TSE | Src:Google,2024-12-17,116.400,116.750,116.210,116.560,36796
VUN,Ex:TSE | Src:Google,2024-12-18,116.600,116.950,113.780,113.800,84810
VUN,Ex:TSE | Src:Google,2024-12-19,114.150,114.510,113.340,113.380,101341
VUN,Ex:TSE | Src:Google,2024-12-20,112.720,115.160,112.720,114.450,198503
VUN,Ex:TSE | Src:Google,2024-12-23,114.950,115.130,114.230,115.120,67640
VUN,Ex:TSE | Src:Google,2024-12-24,115.370,116.330,115.370,116.320,79988
VUN,Ex:TSE | Src:Google,2024-12-27,116.110,116.110,114.920,115.550,172695
VUN,Ex:TSE | Src:Google,2024-12-30,113.770,114.600,113.150,113.410,76461
VUN,Ex:TSE | Src:Google,2024-12-31,114.250,114.250,113.000,113.250,61707
VUN,Ex:TSE | Src:Google,2025-01-02,114.150,114.690,112.570,113.280,113204
VUN,Ex:TSE | Src:Google,2025-01-03,113.780,115.150,113.780,115.080,58798
VUN,Ex:TSE | Src:Google,2025-01-06,114.970,115.900,114.510,114.660,74910
VUN,Ex:TSE | Src:Google,2025-01-07,115.200,115.200,113.380,113.760,51698
VUN,Ex:TSE | Src:Google,2025-01-08,113.920,114.160,113.230,114.020,74471
VUN,Ex:TSE | Src:Google,2025-01-09,114.100,114.200,113.800,113.990,94600
VUN,Ex:TSE | Src:Google,2025-01-10,113.100,113.370,112.200,112.650,78275
VUN,Ex:TSE | Src:Google,2025-01-13,111.540,112.650,111.480,112.630,56458
VUN,Ex:TSE | Src:Google,2025-01-14,113.130,113.270,111.990,112.570,76714
VUN,Ex:TSE | Src:Google,2025-01-15,113.570,114.580,113.570,114.370,77501
VUN,Ex:TSE | Src:Google,2025-01-16,115.000,115.150,114.580,114.820,41625
VUN,Ex:TSE | Src:Google,2025-01-17,115.770,116.630,115.700,116.470,75550
VUN,Ex:TSE | Src:Google,2025-01-20,116.410,116.430,115.650,115.910,287446
VUN,Ex:TSE | Src:Google,2025-01-21,116.560,116.800,116.100,116.520,60540
VUN,Ex:TSE | Src:Google,2025-01-22,117.250,117.650,117.250,117.520,65619
VUN,Ex:TSE | Src:Google,2025-01-23,117.520,117.930,117.250,117.930,63226
VUN,Ex:TSE | Src:Google,2025-01-24,117.660,117.850,117.260,117.400,27996
VUN,Ex:TSE | Src:Google,2025-01-27,115.490,116.370,115.450,115.910,59296
VUN,Ex:TSE | Src:Google,2025-01-28,116.130,117.380,115.800,117.250,42551
VUN,Ex:TSE | Src:Google,2025-01-29,117.480,117.530,116.560,116.930,78017
VUN,Ex:TSE | Src:Google,2025-01-30,117.220,118.770,116.840,118.160,128099
VUN,Ex:TSE | Src:Google,2025-01-31,118.790,119.120,117.540,117.960,192112
VUN,Ex:TSE | Src:Google,2025-02-03,116.000,117.810,113.550,117.300,162161
VUN,Ex:TSE | Src:Google,2025-02-04,116.740,116.740,115.790,116.280,71036
VUN,Ex:TSE | Src:Google,2025-02-05,115.570,116.670,115.450,116.620,27158
VUN,Ex:TSE | Src:Google,2025-02-06,117.240,117.240,116.280,116.920,54968
VUN,Ex:TSE | Src:Google,2025-02-07,116.900,117.050,115.550,115.650,55175
VUN,Ex:TSE | Src:Google,2025-02-10,116.750,116.800,116.470,116.560,25971
VUN,Ex:TSE | Src:Google,2025-02-11,116.300,116.610,116.190,116.260,23014
VUN,Ex:TSE | Src:Google,2025-02-12,115.480,116.080,115.480,115.950,36979
VUN,Ex:TSE | Src:Google,2025-02-13,116.310,116.540,115.940,116.280,27037
VUN,Ex:TSE | Src:Google,2025-02-14,116.380,116.390,116.120,116.280,54587
VUN,Ex:TSE | Src:Google,2025-02-18,116.800,116.800,116.160,116.560,32953
VUN,Ex:TSE | Src:Google,2025-02-19,116.460,117.300,116.460,117.160,43176
VUN,Ex:TSE | Src:Google,2025-02-20,116.850,116.850,115.600,116.130,33655
VUN,Ex:TSE | Src:Google,2025-02-21,116.360,116.360,114.360,114.370,52096
VUN,Ex:TSE | Src:Google,2025-02-24,114.620,114.920,113.750,114.100,80755
VUN,Ex:TSE | Src:Google,2025-02-25,114.150,114.220,112.960,113.870,55365
VUN,Ex:TSE | Src:Google,2025-02-26,114.470,115.220,113.710,114.120,38977
VUN,Ex:TSE | Src:Google,2025-02-27,115.060,115.560,113.260,113.340,62921
VUN,Ex:TSE | Src:Google,2025-02-28,113.380,115.170,112.840,115.170,61917
VUN,Ex:TSE | Src:Google,2025-03-03,115.030,115.290,112.950,113.270,118325
VUN,Ex:TSE | Src:Google,2025-03-04,111.910,113.280,110.930,111.740,131480
VUN,Ex:TSE | Src:Google,2025-03-05,110.810,112.200,110.500,111.940,87312
VUN,Ex:TSE | Src:Google,2025-03-06,111.000,111.000,109.170,109.500,91397
VUN,Ex:TSE | Src:Google,2025-03-07,109.780,110.880,108.800,110.710,85292
VUN,Ex:TSE | Src:Google,2025-03-10,109.330,109.600,107.420,108.100,104761
VUN,Ex:TSE | Src:Google,2025-03-11,107.640,108.350,106.980,107.170,101342
VUN,Ex:TSE | Src:Google,2025-03-12,108.110,108.500,106.720,107.480,103456
VUN,Ex:TSE | Src:Google,2025-03-13,107.330,107.460,106.010,106.270,101733
VUN,Ex:TSE | Src:Google,2025-03-14,106.970,108.200,106.910,108.140,79440
VUN,Ex:TSE | Src:Google,2025-03-17,107.950,108.800,107.730,108.360,52206
VUN,Ex:TSE | Src:Google,2025-03-18,108.080,108.080,107.120,107.290,59599
VUN,Ex:TSE | Src:Google,2025-03-19,107.630,109.300,107.630,108.690,55646
VUN,Ex:TSE | Src:Google,2025-03-20,108.660,109.650,108.100,108.380,42522
VUN,Ex:TSE | Src:Google,2025-03-21,108.100,108.700,107.690,108.700,168549
VUN,Ex:TSE | Src:Google,2025-03-24,109.740,110.660,109.740,110.490,46572
VUN,Ex:TSE | Src:Google,2025-03-25,110.440,110.710,110.200,110.380,38594
VUN,Ex:TSE | Src:Google,2025-03-26,110.210,110.300,108.810,109.150,37415
VUN,Ex:TSE | Src:Google,2025-03-27,108.650,109.300,108.450,108.500,46488
VUN,Ex:TSE | Src:Google,2025-03-28,108.080,108.240,106.220,106.400,134409
VUN,Ex:TSE | Src:Google,2025-03-31,105.600,107.660,105.110,107.570,69090
VUN,Ex:TSE | Src:Google,2025-04-01,107.260,107.660,106.340,107.200,42732
VUN,Ex:TSE | Src:Google,2025-04-02,106.250,108.560,106.250,108.220,41694
VUN,Ex:TSE | Src:Google,2025-04-03,102.990,102.990,100.960,100.960,181524
VUN,Ex:TSE | Src:Google,2025-04-04,99.010,99.410,96.000,96.050,297949
VUN,Ex:TSE | Src:Google,2025-04-07,92.500,97.780,91.600,95.920,363278
VUN,Ex:TSE | Src:Google,2025-04-08,98.700,99.090,93.090,94.430,210065
VUN,Ex:TSE | Src:Google,2025-04-09,93.240,102.690,93.240,102.420,232167
VUN,Ex:TSE | Src:Google,2025-04-10,100.150,100.150,95.660,98.020,95459
VUN,Ex:TSE | Src:Google,2025-04-11,96.780,99.100,96.450,98.790,70989
VUN,Ex:TSE | Src:Google,2025-04-14,100.210,100.710,98.850,99.580,79311
VUN,Ex:TSE | Src:Google,2025-04-15,99.770,100.630,99.770,100.110,74757
VUN,Ex:TSE | Src:Google,2025-04-16,98.640,99.010,96.320,97.280,99102
VUN,Ex:TSE | Src:Google,2025-04-17,97.640,98.140,96.990,97.440,176009
