Symbol,Settings,Date,Open,High,Low,Close,Volume
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-01-25,6.150,6.280,6.120,6.180,491165
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-01-26,5.980,6.290,5.980,6.290,143280
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-01-29,6.010,6.350,6.010,6.210,159754
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-01-30,6.150,6.350,6.130,6.290,233999
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-01-31,6.300,6.390,6.080,6.340,266109
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-02-01,6.190,6.200,5.930,5.990,319766
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-02-02,6.270,6.450,6.210,6.280,711850
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-02-05,6.440,6.560,6.390,6.480,324400
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-02-06,6.450,6.510,6.430,6.470,225879
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-02-07,6.500,6.600,6.480,6.590,194465
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-02-08,6.670,6.720,6.600,6.690,120294
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-02-09,6.790,6.950,6.790,6.880,108860
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-02-12,6.880,6.920,6.720,6.780,128450
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-02-13,6.950,7.600,6.950,7.500,431415
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-02-14,7.530,7.700,7.470,7.490,106409
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-02-15,7.320,7.320,6.920,7.020,285862
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-02-16,7.050,7.050,6.790,6.900,202451
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-02-20,6.920,6.920,6.690,6.770,64128
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-02-21,6.880,6.980,6.800,6.800,97200
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-02-22,6.900,7.120,6.880,7.100,342718
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-02-23,7.140,7.250,6.790,6.830,131810
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-02-26,6.910,7.080,6.900,6.990,273630
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-02-27,7.010,7.140,6.970,7.120,226851
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-02-28,7.160,7.280,7.160,7.220,104720
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-02-29,6.950,7.010,6.820,6.990,505440
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-03-01,6.890,7.040,6.480,6.490,274547
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-03-04,6.450,6.450,5.930,5.970,369557
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-03-05,5.800,5.870,5.680,5.870,451789
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-03-06,5.760,5.760,5.570,5.680,454087
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-03-07,5.580,5.640,5.520,5.550,233118
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-03-08,5.460,5.640,5.460,5.570,322519
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-03-11,5.630,5.630,5.360,5.430,535351
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-03-12,5.530,5.690,5.520,5.560,402953
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-03-13,5.490,5.500,5.240,5.310,261096
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-03-14,5.410,5.470,5.360,5.410,214472
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-03-15,5.460,5.490,5.310,5.310,120275
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-03-18,5.300,5.440,5.300,5.440,135558
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-03-19,5.480,5.650,5.450,5.630,321472
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-03-20,5.650,5.690,5.230,5.320,693089
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-03-21,5.100,5.370,5.050,5.310,757319
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-03-22,5.390,5.400,5.240,5.380,497837
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-03-25,5.310,5.340,5.160,5.320,702221
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-03-26,5.240,5.370,5.200,5.350,228763
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-03-27,5.260,5.260,4.960,4.990,879340
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-03-28,4.900,4.910,4.670,4.750,744825
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-04-01,4.570,4.620,4.460,4.520,898927
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-04-02,4.480,4.540,4.430,4.480,643362
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-04-03,4.490,4.490,4.230,4.270,776629
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-04-04,4.340,4.410,4.290,4.380,1075128
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-04-05,4.330,4.370,4.055,4.120,749820
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-04-08,4.050,4.240,4.000,4.160,466519
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-04-09,4.040,4.040,3.930,4.020,887148
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-04-10,4.220,4.220,3.990,4.080,543526
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-04-11,4.010,4.110,3.940,3.970,660554
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-04-12,3.860,4.050,3.580,4.010,2378551
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-04-15,4.000,4.220,4.000,4.090,1174221
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-04-16,4.140,4.340,4.130,4.180,1192886
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-04-17,4.210,4.210,4.010,4.130,641419
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-04-18,4.040,4.140,4.000,4.010,888370
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-04-19,4.030,4.090,3.920,3.970,672572
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-04-22,4.200,4.310,4.135,4.290,609044
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-04-23,4.360,4.390,4.140,4.200,627655
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-04-24,4.200,4.220,4.130,4.170,453711
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-04-25,4.190,4.220,3.970,4.040,1127405
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-04-26,3.910,3.960,3.850,3.940,764171
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-04-29,3.900,4.030,3.860,3.890,348096
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-04-30,4.030,4.180,3.980,4.160,870337
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-05-01,4.130,4.190,3.940,4.100,623397
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-05-02,4.170,4.210,4.060,4.110,489581
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-05-03,4.100,4.210,4.100,4.160,402320
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-05-06,4.000,4.030,3.950,4.000,559474
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-05-07,4.030,4.030,3.950,3.960,771482
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-05-08,4.010,4.010,3.840,3.910,873246
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-05-09,3.910,3.920,3.660,3.710,1632217
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-05-10,3.570,3.660,3.570,3.650,549978
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-05-13,3.700,3.780,3.640,3.740,449579
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-05-14,3.690,3.730,3.630,3.650,711899
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-05-15,3.610,3.695,3.525,3.560,493448
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-05-16,3.580,3.630,3.525,3.560,253939
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-05-17,3.500,3.500,3.350,3.360,1335210
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-05-21,3.270,3.340,3.265,3.340,403312
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-05-22,3.420,3.530,3.360,3.510,950591
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-05-23,3.550,3.620,3.510,3.600,565318
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-05-24,3.530,3.560,3.500,3.550,364762
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-05-27,3.510,3.510,3.400,3.410,198863
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-05-28,3.370,3.460,3.355,3.360,658456
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-05-29,3.410,3.510,3.380,3.510,216291
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-05-30,3.460,3.490,3.380,3.420,427976
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-05-31,3.370,3.530,3.340,3.490,737307
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-06-03,3.410,3.480,3.390,3.410,546505
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-06-04,3.510,3.760,3.510,3.740,824276
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-06-05,3.730,3.750,3.600,3.620,476209
HGD,Ex:TSE | Src:Yahoo JSON (forced),2024-06-06,3.620,3.620,3.380,3.420,716501
