Symbol,Settings,Date,Open,High,Low,Close,Volume
VFV,Ex:TSE | Src:Google,2023-04-05,97.620,97.700,97.240,97.630,217631
VFV,Ex:TSE | Src:Google,2023-04-06,97.650,98.150,97.340,98.120,110685
VFV,Ex:TSE | Src:Google,2023-04-10,97.970,98.360,97.860,98.360,170073
VFV,Ex:TSE | Src:Google,2023-04-11,98.550,98.550,98.080,98.160,73450
VFV,Ex:TSE | Src:Google,2023-04-12,98.650,98.700,97.430,97.560,187018
VFV,Ex:TSE | Src:Google,2023-04-13,97.470,98.150,97.300,98.050,77432
VFV,Ex:TSE | Src:Google,2023-04-14,98.010,98.440,97.670,98.110,214507
VFV,Ex:TSE | Src:Google,2023-04-17,98.250,98.590,98.050,98.570,183152
VFV,Ex:TSE | Src:Google,2023-04-18,98.910,98.950,98.300,98.720,188656
VFV,Ex:TSE | Src:Google,2023-04-19,98.480,99.310,98.480,99.150,172328
VFV,Ex:TSE | Src:Google,2023-04-20,98.640,99.020,98.440,98.750,115588
VFV,Ex:TSE | Src:Google,2023-04-21,99.090,99.350,98.850,99.240,146670
VFV,Ex:TSE | Src:Google,2023-04-24,99.260,99.550,98.960,99.310,100895
VFV,Ex:TSE | Src:Google,2023-04-25,99.370,99.550,98.490,98.520,220568
VFV,Ex:TSE | Src:Google,2023-04-26,98.510,98.700,98.010,98.200,119903
VFV,Ex:TSE | Src:Google,2023-04-27,98.620,99.820,98.590,99.710,142793
VFV,Ex:TSE | Src:Google,2023-04-28,99.880,100.300,99.500,100.200,161425
VFV,Ex:TSE | Src:Google,2023-05-01,100.260,100.510,100.100,100.210,114362
VFV,Ex:TSE | Src:Google,2023-05-02,100.240,100.320,98.950,99.590,163590
VFV,Ex:TSE | Src:Google,2023-05-03,99.710,100.000,98.840,98.870,178435
VFV,Ex:TSE | Src:Google,2023-05-04,98.510,98.510,97.420,97.530,228856
VFV,Ex:TSE | Src:Google,2023-05-05,97.960,98.440,97.850,98.160,112398
VFV,Ex:TSE | Src:Google,2023-05-08,97.900,98.290,97.700,98.290,108012
VFV,Ex:TSE | Src:Google,2023-05-09,98.040,98.110,97.820,97.840,75723
VFV,Ex:TSE | Src:Google,2023-05-10,98.360,98.440,97.550,98.230,139378
VFV,Ex:TSE | Src:Google,2023-05-11,98.610,98.950,98.350,98.950,213237
VFV,Ex:TSE | Src:Google,2023-05-12,99.210,99.260,98.720,99.260,81116
VFV,Ex:TSE | Src:Google,2023-05-15,99.110,99.150,98.630,98.930,125672
VFV,Ex:TSE | Src:Google,2023-05-16,98.360,98.710,98.210,98.400,96015
VFV,Ex:TSE | Src:Google,2023-05-17,98.600,99.400,98.550,99.310,180748
VFV,Ex:TSE | Src:Google,2023-05-18,99.460,100.750,99.460,100.670,155287
VFV,Ex:TSE | Src:Google,2023-05-19,100.860,101.080,100.370,100.580,135229
VFV,Ex:TSE | Src:Google,2023-05-23,100.220,100.500,99.440,99.530,177719
VFV,Ex:TSE | Src:Google,2023-05-24,99.340,99.730,99.140,99.440,132510
VFV,Ex:TSE | Src:Google,2023-05-25,100.400,100.790,100.000,100.580,285638
VFV,Ex:TSE | Src:Google,2023-05-26,100.790,101.880,100.690,101.700,262145
VFV,Ex:TSE | Src:Google,2023-05-29,102.000,102.070,101.900,101.980,94080
VFV,Ex:TSE | Src:Google,2023-05-30,102.090,102.200,101.430,101.650,156138
VFV,Ex:TSE | Src:Google,2023-05-31,101.430,101.470,100.570,100.920,279550
VFV,Ex:TSE | Src:Google,2023-06-01,100.840,101.150,100.300,100.880,254999
VFV,Ex:TSE | Src:Google,2023-06-02,101.360,102.420,101.300,102.200,101257
VFV,Ex:TSE | Src:Google,2023-06-05,102.400,102.560,101.940,102.230,111961
VFV,Ex:TSE | Src:Google,2023-06-06,102.160,102.220,101.830,102.110,149803
VFV,Ex:TSE | Src:Google,2023-06-07,102.180,102.360,101.390,101.500,119160
VFV,Ex:TSE | Src:Google,2023-06-08,101.370,102.050,101.300,101.940,107200
VFV,Ex:TSE | Src:Google,2023-06-09,102.040,102.360,101.820,102.030,133408
VFV,Ex:TSE | Src:Google,2023-06-12,102.440,103.140,102.280,103.140,123930
VFV,Ex:TSE | Src:Google,2023-06-13,103.360,103.570,103.070,103.430,95540
VFV,Ex:TSE | Src:Google,2023-06-14,103.550,103.760,102.950,103.690,138697
VFV,Ex:TSE | Src:Google,2023-06-15,103.750,104.310,103.390,104.010,139466
VFV,Ex:TSE | Src:Google,2023-06-16,104.660,104.660,103.510,103.590,115176
VFV,Ex:TSE | Src:Google,2023-06-19,103.580,103.890,103.380,103.600,56901
VFV,Ex:TSE | Src:Google,2023-06-20,103.290,103.560,103.080,103.330,157532
VFV,Ex:TSE | Src:Google,2023-06-21,102.950,102.950,102.200,102.210,170836
VFV,Ex:TSE | Src:Google,2023-06-22,102.140,102.560,102.000,102.560,85698
VFV,Ex:TSE | Src:Google,2023-06-23,102.550,102.550,101.890,102.020,132607
VFV,Ex:TSE | Src:Google,2023-06-26,101.950,102.190,101.290,101.340,106207
VFV,Ex:TSE | Src:Google,2023-06-27,101.720,102.800,101.720,102.670,134357
VFV,Ex:TSE | Src:Google,2023-06-28,103.020,103.500,102.860,103.180,130856
VFV,Ex:TSE | Src:Google,2023-06-29,103.240,103.300,102.800,103.250,115855
VFV,Ex:TSE | Src:Google,2023-06-30,104.050,104.670,104.050,104.500,135300
VFV,Ex:TSE | Src:Google,2023-07-04,104.500,104.500,104.340,104.360,68523
VFV,Ex:TSE | Src:Google,2023-07-05,104.140,104.870,104.140,104.770,80403
VFV,Ex:TSE | Src:Google,2023-07-06,104.090,104.620,103.820,104.610,131079
VFV,Ex:TSE | Src:Google,2023-07-07,104.020,104.500,103.570,103.620,104913
VFV,Ex:TSE | Src:Google,2023-07-10,103.890,103.970,103.430,103.800,90201
VFV,Ex:TSE | Src:Google,2023-07-11,104.210,104.310,103.830,104.190,71008
VFV,Ex:TSE | Src:Google,2023-07-12,104.850,104.940,104.370,104.530,161266
VFV,Ex:TSE | Src:Google,2023-07-13,104.940,105.020,104.500,104.870,112124
VFV,Ex:TSE | Src:Google,2023-07-14,105.100,105.820,105.100,105.570,138082
VFV,Ex:TSE | Src:Google,2023-07-17,105.570,105.970,105.350,105.800,93490
VFV,Ex:TSE | Src:Google,2023-07-18,106.000,106.600,105.940,106.450,110566
VFV,Ex:TSE | Src:Google,2023-07-19,106.670,106.990,106.510,106.680,80433
VFV,Ex:TSE | Src:Google,2023-07-20,106.360,106.620,105.870,106.000,133834
VFV,Ex:TSE | Src:Google,2023-07-21,106.600,106.760,106.350,106.370,122319
VFV,Ex:TSE | Src:Google,2023-07-24,106.440,106.700,106.190,106.380,162059
VFV,Ex:TSE | Src:Google,2023-07-25,106.700,107.000,106.560,106.740,104780
VFV,Ex:TSE | Src:Google,2023-07-26,106.960,107.290,106.680,107.020,111399
VFV,Ex:TSE | Src:Google,2023-07-27,107.780,107.870,106.400,106.610,140648
VFV,Ex:TSE | Src:Google,2023-07-28,107.230,107.720,107.230,107.580,178733
VFV,Ex:TSE | Src:Google,2023-07-31,107.800,107.800,106.900,107.410,167033
VFV,Ex:TSE | Src:Google,2023-08-01,107.630,108.030,107.630,107.910,191957
VFV,Ex:TSE | Src:Google,2023-08-02,107.510,107.520,106.750,106.900,169086
VFV,Ex:TSE | Src:Google,2023-08-03,106.680,106.920,106.370,106.770,131753
VFV,Ex:TSE | Src:Google,2023-08-04,107.160,107.300,106.280,106.350,179831
VFV,Ex:TSE | Src:Google,2023-08-08,107.300,107.460,106.700,107.140,223774
VFV,Ex:TSE | Src:Google,2023-08-09,107.550,107.550,106.390,106.450,188312
VFV,Ex:TSE | Src:Google,2023-08-10,106.920,107.520,106.340,106.620,217080
VFV,Ex:TSE | Src:Google,2023-08-11,106.390,106.730,106.080,106.590,186036
VFV,Ex:TSE | Src:Google,2023-08-14,106.590,107.300,106.550,107.300,153637
VFV,Ex:TSE | Src:Google,2023-08-15,106.820,106.940,106.250,106.380,176701
VFV,Ex:TSE | Src:Google,2023-08-16,106.320,106.770,105.840,105.870,165860
VFV,Ex:TSE | Src:Google,2023-08-17,105.840,106.020,105.080,105.120,139440
VFV,Ex:TSE | Src:Google,2023-08-18,104.680,105.360,104.510,105.070,161462
VFV,Ex:TSE | Src:Google,2023-08-21,105.110,106.020,105.100,106.010,143090
VFV,Ex:TSE | Src:Google,2023-08-22,106.240,106.240,105.560,105.680,107380
VFV,Ex:TSE | Src:Google,2023-08-23,106.250,106.750,106.220,106.650,85249
VFV,Ex:TSE | Src:Google,2023-08-24,107.220,107.360,105.580,105.580,137885
VFV,Ex:TSE | Src:Google,2023-08-25,106.000,106.680,105.570,106.530,114434
VFV,Ex:TSE | Src:Google,2023-08-28,107.010,107.260,106.660,107.160,194914
VFV,Ex:TSE | Src:Google,2023-08-29,107.150,108.450,107.150,108.450,502142
VFV,Ex:TSE | Src:Google,2023-08-30,108.200,108.700,108.190,108.620,176379
VFV,Ex:TSE | Src:Google,2023-08-31,108.710,109.080,108.310,108.310,101363
VFV,Ex:TSE | Src:Google,2023-09-01,109.150,109.380,108.720,109.150,183066
VFV,Ex:TSE | Src:Google,2023-09-05,109.180,109.330,108.910,109.030,92441
VFV,Ex:TSE | Src:Google,2023-09-06,108.950,108.950,107.910,108.320,163656
VFV,Ex:TSE | Src:Google,2023-09-07,107.720,108.420,107.600,108.350,114753
VFV,Ex:TSE | Src:Google,2023-09-08,108.120,108.310,107.890,108.190,67021
VFV,Ex:TSE | Src:Google,2023-09-11,108.300,108.420,107.990,108.350,145058
VFV,Ex:TSE | Src:Google,2023-09-12,108.060,108.120,107.480,107.600,120928
VFV,Ex:TSE | Src:Google,2023-09-13,107.650,107.870,107.400,107.720,106731
VFV,Ex:TSE | Src:Google,2023-09-14,108.100,108.360,107.840,108.330,129167
VFV,Ex:TSE | Src:Google,2023-09-15,108.350,108.390,106.980,107.060,184663
VFV,Ex:TSE | Src:Google,2023-09-18,106.750,107.100,106.650,106.890,129127
VFV,Ex:TSE | Src:Google,2023-09-19,106.000,106.360,105.460,106.280,194932
VFV,Ex:TSE | Src:Google,2023-09-20,106.440,106.440,105.500,105.510,95146
VFV,Ex:TSE | Src:Google,2023-09-21,105.200,105.200,103.880,103.880,189788
VFV,Ex:TSE | Src:Google,2023-09-22,103.890,104.310,103.550,103.610,128251
VFV,Ex:TSE | Src:Google,2023-09-25,103.270,103.880,103.210,103.880,88813
VFV,Ex:TSE | Src:Google,2023-09-26,103.600,103.600,102.630,102.810,133603
VFV,Ex:TSE | Src:Google,2023-09-27,103.060,103.100,102.080,102.650,159162
VFV,Ex:TSE | Src:Google,2023-09-28,102.300,103.200,102.040,102.800,145575
VFV,Ex:TSE | Src:Google,2023-09-29,103.320,103.730,102.890,103.260,111580
VFV,Ex:TSE | Src:Google,2023-10-02,103.510,104.100,103.270,103.920,99476
VFV,Ex:TSE | Src:Google,2023-10-03,103.480,103.810,102.530,102.820,117796
VFV,Ex:TSE | Src:Google,2023-10-04,103.150,103.960,103.060,103.930,95276
VFV,Ex:TSE | Src:Google,2023-10-05,103.830,103.900,103.000,103.530,112016
VFV,Ex:TSE | Src:Google,2023-10-06,102.900,104.700,102.700,104.400,174867
VFV,Ex:TSE | Src:Google,2023-10-10,104.700,105.640,104.700,104.990,132828
VFV,Ex:TSE | Src:Google,2023-10-11,105.390,105.580,104.970,105.540,99669
VFV,Ex:TSE | Src:Google,2023-10-12,105.710,106.300,105.100,105.630,118625
VFV,Ex:TSE | Src:Google,2023-10-13,105.900,106.040,104.560,104.850,120365
VFV,Ex:TSE | Src:Google,2023-10-16,105.210,106.000,105.140,105.580,133732
VFV,Ex:TSE | Src:Google,2023-10-17,105.490,106.170,105.200,105.790,122856
VFV,Ex:TSE | Src:Google,2023-10-18,105.490,105.790,104.720,104.900,183856
VFV,Ex:TSE | Src:Google,2023-10-19,105.290,105.400,103.930,104.120,168469
VFV,Ex:TSE | Src:Google,2023-10-20,103.660,103.800,102.720,102.750,188672
VFV,Ex:TSE | Src:Google,2023-10-23,102.320,103.390,102.050,102.420,225257
VFV,Ex:TSE | Src:Google,2023-10-24,103.180,103.750,102.940,103.470,144319
VFV,Ex:TSE | Src:Google,2023-10-25,103.380,103.400,102.370,102.450,167319
VFV,Ex:TSE | Src:Google,2023-10-26,102.450,102.500,101.300,101.490,249466
VFV,Ex:TSE | Src:Google,2023-10-27,101.800,102.160,101.010,101.340,203929
VFV,Ex:TSE | Src:Google,2023-10-30,101.700,102.420,101.590,102.160,164181
VFV,Ex:TSE | Src:Google,2023-10-31,102.490,103.230,102.250,103.190,120113
VFV,Ex:TSE | Src:Google,2023-11-01,103.490,104.400,103.390,104.250,224501
VFV,Ex:TSE | Src:Google,2023-11-02,104.740,105.340,104.680,105.280,261138
VFV,Ex:TSE | Src:Google,2023-11-03,105.530,106.020,105.460,105.710,116232
VFV,Ex:TSE | Src:Google,2023-11-06,105.920,106.150,105.550,106.150,116647
VFV,Ex:TSE | Src:Google,2023-11-07,106.590,107.100,106.410,106.970,104316
VFV,Ex:TSE | Src:Google,2023-11-08,107.360,107.420,106.840,107.360,134404
VFV,Ex:TSE | Src:Google,2023-11-09,107.600,107.600,106.510,106.560,118384
VFV,Ex:TSE | Src:Google,2023-11-10,107.290,108.210,107.000,108.120,129271
VFV,Ex:TSE | Src:Google,2023-11-13,107.970,108.230,107.790,108.090,117183
VFV,Ex:TSE | Src:Google,2023-11-14,109.000,109.750,108.990,109.330,204725
VFV,Ex:TSE | Src:Google,2023-11-15,109.580,109.690,109.220,109.470,130332
VFV,Ex:TSE | Src:Google,2023-11-16,109.840,110.240,109.700,110.240,140706
VFV,Ex:TSE | Src:Google,2023-11-17,110.000,110.140,109.730,109.990,90057
VFV,Ex:TSE | Src:Google,2023-11-20,110.150,111.110,110.100,110.930,151663
VFV,Ex:TSE | Src:Google,2023-11-21,110.600,110.600,110.100,110.480,111739
VFV,Ex:TSE | Src:Google,2023-11-22,111.300,111.500,110.750,110.890,135471
VFV,Ex:TSE | Src:Google,2023-11-23,111.270,111.350,111.080,111.250,46048
VFV,Ex:TSE | Src:Google,2023-11-24,110.540,110.660,110.040,110.660,89962
VFV,Ex:TSE | Src:Google,2023-11-27,110.440,110.510,110.080,110.130,127115
VFV,Ex:TSE | Src:Google,2023-11-28,109.820,110.190,109.600,109.870,139418
VFV,Ex:TSE | Src:Google,2023-11-29,110.610,110.780,109.890,109.920,92512
VFV,Ex:TSE | Src:Google,2023-11-30,110.310,110.310,109.550,110.220,122274
VFV,Ex:TSE | Src:Google,2023-12-01,109.740,110.340,109.480,110.210,174669
VFV,Ex:TSE | Src:Google,2023-12-04,110.030,110.090,109.450,110.020,128270
VFV,Ex:TSE | Src:Google,2023-12-05,109.910,110.410,109.910,110.400,106620
VFV,Ex:TSE | Src:Google,2023-12-06,110.810,110.810,109.900,109.990,119349
VFV,Ex:TSE | Src:Google,2023-12-07,110.520,110.940,110.460,110.840,53611
VFV,Ex:TSE | Src:Google,2023-12-08,110.760,111.330,110.660,111.250,139585
VFV,Ex:TSE | Src:Google,2023-12-11,111.050,111.600,110.790,111.600,124955
VFV,Ex:TSE | Src:Google,2023-12-12,111.560,112.260,111.540,112.260,104573
VFV,Ex:TSE | Src:Google,2023-12-13,112.120,113.030,112.030,112.940,163519
VFV,Ex:TSE | Src:Google,2023-12-14,113.100,113.200,112.100,112.570,185944
VFV,Ex:TSE | Src:Google,2023-12-15,112.530,112.530,111.980,112.240,224557
VFV,Ex:TSE | Src:Google,2023-12-18,112.510,113.150,112.500,112.980,192120
VFV,Ex:TSE | Src:Google,2023-12-19,112.900,113.100,112.650,113.100,164299
VFV,Ex:TSE | Src:Google,2023-12-20,113.040,113.150,111.660,111.660,192384
VFV,Ex:TSE | Src:Google,2023-12-21,112.380,112.380,111.520,112.150,153554
VFV,Ex:TSE | Src:Google,2023-12-22,112.150,112.430,111.890,112.110,145819
VFV,Ex:TSE | Src:Google,2023-12-27,112.100,112.450,111.970,112.400,194092
VFV,Ex:TSE | Src:Google,2023-12-28,112.150,112.400,111.880,112.200,156980
VFV,Ex:TSE | Src:Google,2023-12-29,112.400,112.440,111.290,112.120,176974
VFV,Ex:TSE | Src:Google,2024-01-02,112.000,114.070,111.610,112.110,218944
VFV,Ex:TSE | Src:Google,2024-01-03,111.990,112.000,111.300,111.410,236218
VFV,Ex:TSE | Src:Google,2024-01-04,111.570,111.890,111.000,111.040,223343
VFV,Ex:TSE | Src:Google,2024-01-05,111.190,111.540,110.900,111.290,220966
VFV,Ex:TSE | Src:Google,2024-01-08,111.770,112.810,111.530,112.800,228761
VFV,Ex:TSE | Src:Google,2024-01-09,112.500,113.120,112.380,113.000,191906
VFV,Ex:TSE | Src:Google,2024-01-10,113.010,113.640,112.890,113.470,167808
VFV,Ex:TSE | Src:Google,2024-01-11,113.710,113.760,112.970,113.560,213835
VFV,Ex:TSE | Src:Google,2024-01-12,113.590,113.790,113.120,113.740,159231
VFV,Ex:TSE | Src:Google,2024-01-15,113.860,114.280,113.860,114.280,118979
VFV,Ex:TSE | Src:Google,2024-01-16,114.190,114.280,113.680,114.110,243624
VFV,Ex:TSE | Src:Google,2024-01-17,113.700,114.460,113.200,113.580,225560
VFV,Ex:TSE | Src:Google,2024-01-18,113.950,114.550,113.640,114.440,152478
VFV,Ex:TSE | Src:Google,2024-01-19,114.660,115.440,114.400,115.280,206252
VFV,Ex:TSE | Src:Google,2024-01-22,115.850,116.150,115.620,116.050,226685
VFV,Ex:TSE | Src:Google,2024-01-23,116.180,116.250,115.900,116.200,195083
VFV,Ex:TSE | Src:Google,2024-01-24,116.640,117.250,116.490,116.810,180326
VFV,Ex:TSE | Src:Google,2024-01-25,117.150,117.270,116.610,116.990,164731
VFV,Ex:TSE | Src:Google,2024-01-26,116.550,117.060,116.540,116.640,167141
VFV,Ex:TSE | Src:Google,2024-01-29,116.780,117.250,116.610,117.250,216713
VFV,Ex:TSE | Src:Google,2024-01-30,117.180,117.410,117.000,117.100,151766
VFV,Ex:TSE | Src:Google,2024-01-31,116.630,116.630,115.530,115.530,265954
VFV,Ex:TSE | Src:Google,2024-02-01,116.200,116.530,115.490,116.530,171962
VFV,Ex:TSE | Src:Google,2024-02-02,117.250,118.790,117.150,118.380,188136
VFV,Ex:TSE | Src:Google,2024-02-05,118.680,118.990,118.190,118.800,199069
VFV,Ex:TSE | Src:Google,2024-02-06,119.000,119.000,118.150,118.550,155778
VFV,Ex:TSE | Src:Google,2024-02-07,118.880,119.470,118.730,119.320,148546
VFV,Ex:TSE | Src:Google,2024-02-08,119.550,119.550,119.180,119.400,111932
VFV,Ex:TSE | Src:Google,2024-02-09,119.540,120.120,119.300,120.060,202658
VFV,Ex:TSE | Src:Google,2024-02-12,120.490,120.490,119.740,119.920,218093
VFV,Ex:TSE | Src:Google,2024-02-13,119.350,119.660,118.580,119.290,253858
VFV,Ex:TSE | Src:Google,2024-02-14,119.910,120.260,119.360,120.260,252747
VFV,Ex:TSE | Src:Google,2024-02-15,120.180,120.380,119.870,120.320,154158
VFV,Ex:TSE | Src:Google,2024-02-16,120.600,120.600,119.800,119.870,182318
VFV,Ex:TSE | Src:Google,2024-02-20,119.750,119.810,119.070,119.460,272658
VFV,Ex:TSE | Src:Google,2024-02-21,119.330,119.560,118.710,119.500,195130
VFV,Ex:TSE | Src:Google,2024-02-22,120.950,122.000,120.830,121.800,207017
VFV,Ex:TSE | Src:Google,2024-02-23,122.090,122.470,121.990,122.110,222236
VFV,Ex:TSE | Src:Google,2024-02-26,122.280,122.360,121.610,121.620,277507
VFV,Ex:TSE | Src:Google,2024-02-27,121.900,122.110,121.500,122.110,183553
VFV,Ex:TSE | Src:Google,2024-02-28,122.190,122.430,121.950,122.280,211733
VFV,Ex:TSE | Src:Google,2024-02-29,122.550,123.080,122.080,122.870,259110
VFV,Ex:TSE | Src:Google,2024-03-01,123.190,123.820,123.010,123.790,243595
VFV,Ex:TSE | Src:Google,2024-03-04,123.830,124.230,123.590,123.840,275674
VFV,Ex:TSE | Src:Google,2024-03-05,123.380,123.410,122.190,122.690,332045
VFV,Ex:TSE | Src:Google,2024-03-06,123.300,123.300,122.400,122.680,235778
VFV,Ex:TSE | Src:Google,2024-03-07,123.180,123.570,123.000,123.370,199566
VFV,Ex:TSE | Src:Google,2024-03-08,123.500,124.130,122.760,122.940,297609
VFV,Ex:TSE | Src:Google,2024-03-11,122.840,123.090,122.240,122.700,259706
VFV,Ex:TSE | Src:Google,2024-03-12,123.450,124.210,122.950,124.120,245955
VFV,Ex:TSE | Src:Google,2024-03-13,124.220,124.220,123.390,123.700,232804
VFV,Ex:TSE | Src:Google,2024-03-14,124.110,124.110,123.320,124.000,205642
VFV,Ex:TSE | Src:Google,2024-03-15,123.410,123.450,122.900,123.270,249630
VFV,Ex:TSE | Src:Google,2024-03-18,124.070,124.630,123.870,124.010,196285
VFV,Ex:TSE | Src:Google,2024-03-19,124.440,124.960,124.100,124.870,131115
VFV,Ex:TSE | Src:Google,2024-03-20,125.250,125.320,124.660,125.290,206980
VFV,Ex:TSE | Src:Google,2024-03-21,126.400,126.620,126.030,126.090,182883
VFV,Ex:TSE | Src:Google,2024-03-22,126.230,126.530,125.940,126.380,171472
VFV,Ex:TSE | Src:Google,2024-03-25,125.800,125.990,125.560,125.700,212731
VFV,Ex:TSE | Src:Google,2024-03-26,125.760,125.940,125.350,125.390,144481
VFV,Ex:TSE | Src:Google,2024-03-27,126.230,126.300,125.580,126.300,138180
VFV,Ex:TSE | Src:Google,2024-03-28,126.300,126.430,125.940,126.130,175315
VFV,Ex:TSE | Src:Google,2024-04-01,126.500,126.540,125.900,126.210,203206
VFV,Ex:TSE | Src:Google,2024-04-02,125.400,125.400,124.750,125.320,239063
VFV,Ex:TSE | Src:Google,2024-04-03,125.060,125.360,124.750,125.100,237524
VFV,Ex:TSE | Src:Google,2024-04-04,125.690,125.760,123.700,123.700,287967
VFV,Ex:TSE | Src:Google,2024-04-05,124.680,125.800,124.680,125.430,189138
VFV,Ex:TSE | Src:Google,2024-04-08,125.600,125.710,125.150,125.370,183916
VFV,Ex:TSE | Src:Google,2024-04-09,125.650,125.650,124.470,125.430,175542
VFV,Ex:TSE | Src:Google,2024-04-10,124.600,125.410,124.600,125.130,235454
VFV,Ex:TSE | Src:Google,2024-04-11,125.500,126.400,124.950,126.180,218793
VFV,Ex:TSE | Src:Google,2024-04-12,125.990,126.100,124.870,125.310,244052
VFV,Ex:TSE | Src:Google,2024-04-15,125.900,126.000,123.600,123.800,392177
VFV,Ex:TSE | Src:Google,2024-04-16,124.060,124.380,123.660,124.000,252964
VFV,Ex:TSE | Src:Google,2024-04-17,124.380,124.380,122.700,122.700,239075
VFV,Ex:TSE | Src:Google,2024-04-18,122.930,123.280,122.250,122.410,224745
VFV,Ex:TSE | Src:Google,2024-04-19,122.130,122.360,120.890,121.170,289994
VFV,Ex:TSE | Src:Google,2024-04-22,121.610,122.380,121.070,121.950,265057
VFV,Ex:TSE | Src:Google,2024-04-23,122.350,123.000,122.180,122.910,193413
VFV,Ex:TSE | Src:Google,2024-04-24,123.590,123.700,122.880,123.290,205222
VFV,Ex:TSE | Src:Google,2024-04-25,121.890,122.500,121.510,122.430,223270
VFV,Ex:TSE | Src:Google,2024-04-26,123.150,124.010,123.120,123.670,161570
VFV,Ex:TSE | Src:Google,2024-04-29,124.040,124.210,123.450,124.000,185576
VFV,Ex:TSE | Src:Google,2024-04-30,124.220,124.610,123.060,123.060,176433
VFV,Ex:TSE | Src:Google,2024-05-01,123.050,123.940,122.450,122.550,226872
VFV,Ex:TSE | Src:Google,2024-05-02,123.060,123.120,122.050,122.850,201741
VFV,Ex:TSE | Src:Google,2024-05-03,123.990,124.630,123.800,124.490,227533
VFV,Ex:TSE | Src:Google,2024-05-06,124.930,125.640,124.750,125.640,180184
VFV,Ex:TSE | Src:Google,2024-05-07,125.920,126.590,125.920,126.400,160741
VFV,Ex:TSE | Src:Google,2024-05-08,126.060,126.500,126.020,126.430,140315
VFV,Ex:TSE | Src:Google,2024-05-09,126.430,126.590,126.040,126.590,172544
VFV,Ex:TSE | Src:Google,2024-05-10,126.710,126.840,126.400,126.790,129517
VFV,Ex:TSE | Src:Google,2024-05-13,127.160,127.160,126.550,126.720,163286
VFV,Ex:TSE | Src:Google,2024-05-14,126.580,127.200,126.450,127.130,117939
VFV,Ex:TSE | Src:Google,2024-05-15,127.430,128.330,127.430,128.300,263173
VFV,Ex:TSE | Src:Google,2024-05-16,128.400,128.760,128.090,128.110,220512
VFV,Ex:TSE | Src:Google,2024-05-17,128.200,128.230,127.850,128.200,173472
VFV,Ex:TSE | Src:Google,2024-05-21,128.680,129.100,128.560,129.040,172962
VFV,Ex:TSE | Src:Google,2024-05-22,129.150,129.240,128.590,129.000,162708
VFV,Ex:TSE | Src:Google,2024-05-23,129.560,129.560,128.310,128.510,255211
VFV,Ex:TSE | Src:Google,2024-05-24,128.750,128.910,128.440,128.780,212266
VFV,Ex:TSE | Src:Google,2024-05-27,128.800,129.300,128.660,128.920,159747
VFV,Ex:TSE | Src:Google,2024-05-28,128.650,128.660,128.100,128.650,184940
VFV,Ex:TSE | Src:Google,2024-05-29,128.090,128.620,127.900,128.330,127090
VFV,Ex:TSE | Src:Google,2024-05-30,127.950,127.950,127.000,127.250,157689
VFV,Ex:TSE | Src:Google,2024-05-31,127.310,127.840,125.900,127.830,230474
VFV,Ex:TSE | Src:Google,2024-06-03,128.290,128.330,127.000,128.050,186151
VFV,Ex:TSE | Src:Google,2024-06-04,128.050,128.770,127.900,128.590,130042
VFV,Ex:TSE | Src:Google,2024-06-05,129.160,130.240,128.980,130.240,195139
VFV,Ex:TSE | Src:Google,2024-06-06,130.360,130.450,129.700,130.020,158742
VFV,Ex:TSE | Src:Google,2024-06-07,130.250,131.360,130.100,130.760,213053
VFV,Ex:TSE | Src:Google,2024-06-10,130.700,131.210,130.620,131.140,213236
VFV,Ex:TSE | Src:Google,2024-06-11,130.950,131.390,130.570,131.390,147299
VFV,Ex:TSE | Src:Google,2024-06-12,131.800,132.840,131.800,132.300,201644
VFV,Ex:TSE | Src:Google,2024-06-13,132.690,132.810,132.200,132.750,197117
VFV,Ex:TSE | Src:Google,2024-06-14,132.630,132.750,132.240,132.660,309079
VFV,Ex:TSE | Src:Google,2024-06-17,132.680,133.940,132.510,133.590,275832
VFV,Ex:TSE | Src:Google,2024-06-18,133.820,133.950,133.540,133.840,308258
VFV,Ex:TSE | Src:Google,2024-06-19,134.020,134.220,133.750,134.090,314796
VFV,Ex:TSE | Src:Google,2024-06-20,133.980,134.040,132.980,133.160,341901
VFV,Ex:TSE | Src:Google,2024-06-21,133.360,133.460,132.970,133.110,224065
VFV,Ex:TSE | Src:Google,2024-06-24,133.000,133.400,132.300,132.330,234213
VFV,Ex:TSE | Src:Google,2024-06-25,132.470,132.880,132.370,132.880,120372
VFV,Ex:TSE | Src:Google,2024-06-26,132.880,133.600,132.820,133.530,160579
VFV,Ex:TSE | Src:Google,2024-06-27,133.360,133.920,133.140,133.420,139904
VFV,Ex:TSE | Src:Google,2024-06-28,133.450,134.150,132.330,132.460,343523
VFV,Ex:TSE | Src:Google,2024-07-02,132.680,133.530,132.680,133.530,213199
VFV,Ex:TSE | Src:Google,2024-07-03,133.410,134.000,133.140,133.930,162975
VFV,Ex:TSE | Src:Google,2024-07-04,134.090,134.090,133.610,133.630,129629
VFV,Ex:TSE | Src:Google,2024-07-05,133.800,134.660,133.760,134.510,179726
VFV,Ex:TSE | Src:Google,2024-07-08,134.850,134.870,134.490,134.810,213873
VFV,Ex:TSE | Src:Google,2024-07-09,135.000,135.150,134.760,134.790,182036
